frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
256,0,16,256,robot,robot,0,529.8037225042301,307.0972927241963,1182,511,279,553,327,42,48
256,0,16,256,robot,robot,1,678.4956701030928,378.63876288659793,4850,641,333,716,423,75,90
257,1,16,256,robot,robot,0,530.9805825242719,306.9101941747573,1236,512,278,554,327,42,49
257,1,16,256,robot,robot,1,676.4046125834514,378.55755613999594,4943,637,331,714,423,77,92
258,2,16,256,robot,robot,0,531.9677419354839,306.5274193548387,1240,513,277,555,327,42,50
258,2,16,256,robot,robot,1,673.6882591093117,378.5751012145749,4940,635,331,711,424,76,93
259,3,16,256,robot,robot,0,534.170829975826,306.49476228847703,1241,515,278,558,327,43,49
259,3,16,256,robot,robot,1,668.2467426710098,378.6565553745928,4912,629,331,706,424,77,93
260,4,16,256,robot,robot,0,535.0955518945634,306.8986820428336,1214,517,278,559,327,42,49
260,4,16,256,robot,robot,1,664.9814141414141,379.0565656565657,4950,626,332,703,424,77,92
260,4,16,256,robot,robot,2,563.4917081260364,292.49419568822555,1206,543,271,584,313,41,42
261,5,16,256,robot,robot,0,535.8495428096426,306.7930174563591,1203,518,278,559,327,41,49
261,5,16,256,robot,robot,1,662.0255993498578,379.75579032913447,4922,623,333,701,424,78,91
261,5,16,256,robot,robot,2,563.7838736492104,292.1529509559435,1203,542,273,585,313,43,40
262,6,16,256,robot,robot,0,536.2747899159664,306.85126050420166,1190,518,279,559,327,41,48
262,6,16,256,robot,robot,1,659.3346897253306,379.93448626653105,4915,620,333,697,425,77,92
262,6,16,256,robot,robot,2,563.9616026711185,292.0500834724541,1198,543,274,585,313,42,39
263,7,16,256,robot,robot,0,537.2245557350566,306.37479806138936,1238,518,279,560,327,42,48
263,7,16,256,robot,robot,1,657.2418313836224,380.9665187575635,4958,618,334,696,425,78,91
263,7,16,256,robot,robot,2,564.2713915298185,290.9602420051858,1157,543,271,584,312,41,41
264,8,16,256,robot,robot,0,537.9167327517843,306.00158604282313,1261,519,279,560,327,41,48
264,8,16,256,robot,robot,1,657.4991983967935,381.42925851703404,4990,618,335,696,426,78,91
264,8,16,256,robot,robot,2,564.7224709042077,290.19785138764547,1117,543,271,584,312,41,41
265,9,16,256,robot,robot,0,538.1941362916007,305.9072900158479,1262,519,279,561,326,42,47
265,9,16,256,robot,robot,1,657.2452792286059,381.7912816392125,4978,618,336,696,427,78,91
265,9,16,256,robot,robot,2,564.6907308377897,290.00623885918003,1122,542,271,584,311,42,40
266,10,16,256,robot,robot,0,538.3822605965463,305.70800627943487,1274,519,278,561,326,42,48
266,10,16,256,robot,robot,1,656.3558847077662,382.0730584467574,4996,617,336,695,427,78,91
266,10,16,256,robot,robot,2,564.6188299817185,289.8345521023766,1094,543,271,584,311,41,40
267,11,16,256,robot,robot,0,537.1924721984602,306.13686911890505,1169,519,279,561,326,42,47
267,11,16,256,robot,robot,1,653.5913025971412,382.3619891282464,4967,614,336,693,427,79,91
267,11,16,256,robot,robot,2,563.375314861461,290.4710327455919,1191,542,271,584,311,42,40
268,12,16,256,robot,robot,0,536.6426116838488,305.9845360824742,1164,519,279,561,326,42,47
268,12,16,256,robot,robot,1,651.4425206361989,382.13227300181194,4967,612,335,691,428,79,93
268,12,16,256,robot,robot,2,563.0658978583197,290.6433278418451,1214,542,271,583,312,41,41
269,13,16,256,robot,robot,0,535.7460317460317,305.4436090225564,1197,518,278,560,326,42,48
269,13,16,256,robot,robot,1,648.7099920382166,382.12300955414014,5024,609,335,688,428,79,93
269,13,16,256,robot,robot,2,562.6693944353519,290.4885433715221,1222,542,271,583,311,41,40
270,14,16,256,robot,robot,0,534.6747088186356,305.0174708818636,1202,517,276,559,326,42,50
270,14,16,256,robot,robot,1,645.899377385017,382.20626631853787,4979,606,336,685,428,79,92
270,14,16,256,robot,robot,2,562.0056726094003,290.5291734197731,1234,541,272,583,311,42,39
271,15,16,256,robot,robot,0,532.2421875,303.825,1280,513,272,557,325,44,53
271,15,16,256,robot,robot,1,639.6220315306326,381.78227898623027,5011,600,336,679,427,79,91
271,15,16,256,robot,robot,2,560.676206050695,289.7260834014718,1223,538,271,581,311,43,40
