frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
600,8,37,592,robot,robot,0,884.733831824741,527.232585596222,7623,852,450,911,618,59,168
600,8,37,592,robot,robot,1,529.1100362756953,304.5739621120516,2481,496,278,560,331,64,53
601,9,37,592,robot,robot,0,883.3301510574018,527.2959516616314,8275,850,449,911,619,61,170
601,9,37,592,robot,robot,1,527.8310358408822,305.76604962583696,2539,494,281,560,331,66,50
602,10,37,592,robot,robot,0,881.8800137915182,526.6062521549247,8701,847,448,911,618,64,170
602,10,37,592,robot,robot,1,526.7006220839813,306.0031104199067,2572,493,281,560,331,67,50
603,11,37,592,robot,robot,0,880.5405881705034,525.7970040753387,9079,843,447,911,618,68,171
603,11,37,592,robot,robot,1,526.1098265895954,306.44932562620426,2595,492,282,559,331,67,49
604,12,37,592,robot,robot,0,881.8862389430075,528.281155525697,8931,844,442,911,615,67,173
604,12,37,592,robot,robot,1,524.9618174875907,307.43909889270714,2619,490,283,559,331,69,48
605,13,37,592,robot,robot,0,884.8894518056638,535.5648220316965,7698,845,440,911,615,66,175
605,13,37,592,robot,robot,1,524.3016949152542,307.8305084745763,2655,489,283,559,331,70,48
606,14,37,592,robot,robot,0,886.8407977015379,548.5073516984959,5917,845,457,911,616,66,159
606,14,37,592,robot,robot,1,523.7844020797227,307.1646447140381,2885,489,281,560,332,71,51
607,15,37,592,robot,robot,0,887.6609451627285,560.4128399465002,4486,848,489,911,617,63,128
607,15,37,592,robot,robot,1,524.7048236141109,308.565154787617,2778,489,284,561,333,72,49
