frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
544,0,34,544,robot,robot,0,509.80116472545757,311.08402662229616,1202,488,279,530,331,42,52
544,0,34,544,robot,robot,1,551.4919454770755,282.7719950433705,807,534,259,572,298,38,39
545,1,34,544,robot,robot,0,510.2217642209398,310.2283594394064,1213,489,279,531,331,42,52
545,1,34,544,robot,robot,1,551.7101096224117,282.6516443361754,821,535,260,572,298,37,38
546,2,34,544,robot,robot,0,509.6566643405443,303.45778087927425,1433,484,278,532,331,48,53
546,2,34,544,robot,robot,1,552.3422330097087,282.45388349514565,824,536,259,573,298,37,39
547,3,34,544,robot,robot,0,509.2449255751015,299.5209742895805,1478,477,279,532,331,55,52
547,3,34,544,robot,robot,1,553.387222946545,282.58279009126466,767,538,260,574,298,36,38
548,4,34,544,robot,robot,0,507.0655241935484,304.2303427419355,1984,478,280,532,331,54,51
548,4,34,544,robot,robot,1,557.0564304461942,282.1994750656168,762,540,260,577,297,37,37
549,5,34,544,robot,robot,0,506.36731777036687,306.7560743211053,2099,478,280,532,333,54,53
549,5,34,544,robot,robot,1,559.1054794520549,282.1931506849315,730,543,260,579,297,36,37
550,6,34,544,robot,robot,0,506.0032392410921,307.5664044423878,2161,477,281,532,335,55,54
550,6,34,544,robot,robot,1,560.0580110497237,282.19198895027625,724,544,260,580,297,36,37
551,7,34,544,robot,robot,0,505.3515263644773,308.79879740980573,2162,476,281,532,337,56,56
551,7,34,544,robot,robot,1,560.724795640327,283.5231607629428,734,544,265,581,298,37,33
552,8,34,544,robot,robot,0,505.1164444444444,310.6404444444444,2250,477,284,532,339,55,55
552,8,34,544,robot,robot,1,562.7866242038217,285.5063694267516,628,546,272,581,298,35,26
553,9,34,544,robot,robot,0,504.1604661586732,313.0551322277006,2231,477,285,532,341,55,56
553,9,34,544,robot,robot,1,563.683266932271,285.42231075697214,502,549,262,581,298,32,36
554,10,34,544,robot,robot,0,504.28838625489345,314.26185297955635,2299,477,286,532,342,55,56
554,10,34,544,robot,robot,1,561.7157676348547,281.35684647302907,482,548,260,579,298,31,38
555,11,34,544,robot,robot,0,504.1589147286822,315.7334194659776,2322,477,288,532,344,55,56
555,11,34,544,robot,robot,1,556.8431818181818,277.30227272727274,440,544,259,577,294,33,35
556,12,34,544,robot,robot,0,504.2443181818182,318.58653846153845,2288,476,293,532,347,56,54
556,12,34,544,robot,robot,1,548.5881502890173,281.1271676300578,692,534,259,564,298,30,39
557,13,34,544,robot,robot,0,504.0222707423581,319.89519650655023,2290,476,295,532,348,56,53
557,13,34,544,robot,robot,1,550.7161125319693,282.0626598465473,782,535,260,568,298,33,38
558,14,34,544,robot,robot,0,503.7446900736888,319.92717815344605,2307,476,295,532,348,56,53
558,14,34,544,robot,robot,1,551.6221461187215,282.1906392694064,876,534,259,572,299,38,40
559,15,34,544,robot,robot,0,503.65824468085106,319.55274822695037,2256,476,295,532,349,56,54
559,15,34,544,robot,robot,1,551.7004555808657,282.00341685649204,878,534,258,572,299,38,41
