frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
80,0,5,80,robot,robot,0,769.7387682237429,326.1368640285629,3361,740,287,802,362,62,75
81,1,5,80,robot,robot,0,769.941649300387,326.2622804406073,3359,740,295,802,361,62,66
82,2,5,80,robot,robot,0,770.1119380768085,326.7377195593927,3359,740,295,803,362,63,67
83,3,5,80,robot,robot,0,770.4837690318874,326.70353346739444,3481,740,288,803,363,63,75
84,4,5,80,robot,robot,0,770.3880425409601,327.11095142282267,3479,740,288,803,364,63,76
85,5,5,80,robot,robot,0,770.2198687350835,327.87738663484487,3352,740,297,802,363,62,66
86,6,5,80,robot,robot,0,770.2532060841038,328.85177453027137,3353,740,298,803,365,63,67
87,7,5,80,robot,robot,0,770.3008638665475,329.3559725945785,3357,740,298,803,365,63,67
88,8,5,80,robot,robot,0,770.2730496453901,329.8797281323877,3384,740,299,803,365,63,66
89,9,5,80,robot,robot,0,770.385676548283,330.492808922806,3407,740,299,803,366,63,67
90,10,5,80,robot,robot,0,770.25991831972,331.4299883313886,3428,739,300,803,367,64,67
91,11,5,80,robot,robot,0,770.4265774934574,331.7211398662402,3439,739,300,803,368,64,68
92,12,5,80,robot,robot,0,770.5785463071512,332.48212192262605,3412,739,302,803,369,64,67
93,13,5,80,robot,robot,0,770.7317715959005,333.06822840409956,3415,739,303,803,369,64,66
94,14,5,80,robot,robot,0,770.8177311169437,333.34645669291336,3429,740,303,804,369,64,66
95,15,5,80,robot,robot,0,770.773530263539,333.6863596872285,3453,740,303,804,369,64,66
