frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
304,0,19,304,robot,robot,0,524.1315789473684,294.655701754386,912,509,273,546,312,37,39
304,0,19,304,robot,robot,1,539.5294659300184,378.25690607734805,4344,500,342,576,418,76,76
304,0,19,304,robot,robot,2,547.6977351916377,276.31184668989545,1148,526,258,567,296,41,38
305,1,19,304,robot,robot,0,524.5504885993486,294.95656894679695,921,509,273,545,312,36,39
305,1,19,304,robot,robot,1,540.787608647203,380.0675284154223,4487,501,343,578,419,77,76
305,1,19,304,robot,robot,2,547.9554195804196,276.42395104895104,1144,526,258,567,296,41,38
306,2,19,304,robot,robot,0,524.4707182320442,295.3502762430939,905,509,274,545,312,36,38
306,2,19,304,robot,robot,1,542.0519077196096,380.9944543034605,4508,502,344,580,420,78,76
306,2,19,304,robot,robot,2,548.2551903114187,276.82093425605535,1156,527,259,568,296,41,37
307,3,19,304,robot,robot,0,523.9719101123595,296.02247191011236,890,508,275,544,313,36,38
307,3,19,304,robot,robot,1,542.759661311333,382.2848458532349,4606,502,345,581,422,79,77
307,3,19,304,robot,robot,2,546.9918032786885,277.3205828779599,1098,526,260,566,296,40,36
308,4,19,304,robot,robot,0,523.7747747747748,296.31531531531533,888,508,274,544,313,36,39
308,4,19,304,robot,robot,1,542.2737234275696,382.45627876397106,4563,502,345,580,422,78,77
308,4,19,304,robot,robot,2,546.1741472172351,277.8482944344704,1114,525,261,565,297,40,36
309,5,19,304,robot,robot,0,523.5792474344356,296.5883694412771,877,508,274,544,313,36,39
309,5,19,304,robot,robot,1,541.3701765860039,382.84565075212555,4587,501,345,580,424,79,79
309,5,19,304,robot,robot,2,545.9692585895118,278.30741410488247,1106,524,261,565,297,41,36
310,6,19,304,robot,robot,0,523.2400906002265,296.86296715741787,883,508,274,543,314,35,40
310,6,19,304,robot,robot,1,540.4868015838099,383.1770787505499,4546,500,346,578,424,78,78
310,6,19,304,robot,robot,2,545.726618705036,278.92895683453236,1112,524,262,565,298,41,36
311,7,19,304,robot,robot,0,523.0660792951542,297.68502202643174,908,507,275,544,315,37,40
311,7,19,304,robot,robot,1,537.4866945238618,383.71497690785134,4547,497,346,575,425,78,79
311,7,19,304,robot,robot,2,545.6416083916084,279.9125874125874,1144,523,262,565,299,42,37
312,8,19,304,robot,robot,0,522.7284768211921,297.8598233995585,906,507,275,543,316,36,41
312,8,19,304,robot,robot,1,535.5525909592062,384.0608599779493,4535,495,347,574,426,79,79
312,8,19,304,robot,robot,2,545.0555058191585,279.99283795881826,1117,523,263,564,299,41,36
313,9,19,304,robot,robot,0,522.0505050505051,298.31088664422,891,507,275,543,316,36,41
313,9,19,304,robot,robot,1,533.4185530403906,384.5434975588105,4506,493,348,572,427,79,79
313,9,19,304,robot,robot,2,544.2324978392394,281.06309420916165,1157,522,264,564,301,42,37
314,10,19,304,robot,robot,0,521.8715277777778,300.5324074074074,864,506,280,543,317,37,37
314,10,19,304,robot,robot,1,530.6496398166339,385.40340537000657,4581,491,348,570,429,79,81
314,10,19,304,robot,robot,2,543.701633705933,281.54170249355116,1163,522,264,564,301,42,37
315,11,19,304,robot,robot,0,520.8702830188679,301.80778301886795,848,504,279,541,318,37,39
315,11,19,304,robot,robot,1,527.1552696908147,386.3994583615437,4431,487,349,567,429,80,80
315,11,19,304,robot,robot,2,542.3450042698548,282.8155422715628,1171,520,265,563,303,43,38
316,12,19,304,robot,robot,0,520.0649819494585,302.42117930204574,831,504,278,541,318,37,40
316,12,19,304,robot,robot,1,526.7074275362319,387.2527173913044,4416,486,351,566,429,80,78
316,12,19,304,robot,robot,2,540.8405797101449,283.8550724637681,1173,518,267,561,304,43,37
317,13,19,304,robot,robot,0,519.3218673218673,303.5663390663391,814,503,280,540,319,37,39
317,13,19,304,robot,robot,1,526.547963800905,387.8192307692308,4420,486,351,565,429,79,78
317,13,19,304,robot,robot,2,540.001705029838,284.54901960784315,1173,518,267,561,304,43,37
318,14,19,304,robot,robot,0,518.7224880382776,304.0633971291866,836,502,281,539,320,37,39
318,14,19,304,robot,robot,1,526.4788605019218,388.8740673750848,4423,486,352,565,430,79,78
318,14,19,304,robot,robot,2,539.7610169491526,284.7559322033898,1180,517,267,560,305,43,38
319,15,19,304,robot,robot,0,516.7156743620899,305.4629404617254,823,501,282,538,321,37,39
319,15,19,304,robot,robot,1,527.5558707987778,391.02400698384986,4582,487,353,567,433,80,80
319,15,19,304,robot,robot,2,537.7040472175379,285.99662731871837,1186,515,268,558,306,43,38
