frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
784,0,49,784,robot,robot,0,539.0585221143474,329.87756202804746,3708,504,295,572,363,68,68
785,1,49,784,robot,robot,0,539.1319989180416,333.3080876386259,3697,505,301,572,366,67,65
786,2,49,784,robot,robot,0,539.7772834336561,335.60821774404604,3821,506,301,573,369,67,68
787,3,49,784,robot,robot,0,540.8337242637477,337.3176961167579,3837,507,304,575,371,68,67
788,4,49,784,robot,robot,0,542.8859916782247,338.1675450762829,3605,510,306,576,371,66,65
789,5,49,784,robot,robot,0,549.9829725829726,339.65137085137087,3465,516,309,582,372,66,63
790,6,49,784,robot,robot,0,554.4559158134243,340.7997724687144,3516,521,310,587,373,66,63
791,7,49,784,robot,robot,0,559.8687089715536,343.14168490153173,3656,526,311,592,376,66,65
792,8,49,784,robot,robot,0,565.3364350101774,342.8993893573713,3439,530,314,598,375,68,61
793,9,49,784,robot,robot,0,577.5222005026529,347.124266964535,3581,544,316,610,380,66,64
794,10,49,784,robot,robot,0,587.8563953488372,348.81773255813954,3440,557,316,618,382,61,66
795,11,49,784,robot,robot,0,596.3493834409865,349.38578978273637,3406,566,315,626,382,60,67
796,12,49,784,robot,robot,0,605.1522359657469,349.2993973993023,3153,574,319,635,380,61,61
797,13,49,784,robot,robot,0,621.8789788843366,351.8411597856918,3173,592,321,651,383,59,62
798,14,49,784,robot,robot,0,629.066763425254,354.55849056603773,3445,597,323,660,387,63,64
799,15,49,784,robot,robot,0,637.5794282346006,355.5022104332449,3393,606,323,668,387,62,64
784,0,49,784,soccer_ball,small orange ball,0,583.2786885245902,342.0,122,578,336,590,349,12,13
785,1,49,784,soccer_ball,small orange ball,0,580.6037735849056,346.7169811320755,106,576,341,586,353,10,12
786,2,49,784,soccer_ball,small orange ball,0,579.3909090909091,348.93636363636364,110,574,343,586,356,12,13
787,3,49,784,soccer_ball,small orange ball,0,579.3539823008849,351.5486725663717,113,575,345,585,359,10,14
788,4,49,784,soccer_ball,small orange ball,0,580.2962962962963,353.51851851851853,108,576,348,586,360,10,12
789,5,49,784,soccer_ball,small orange ball,0,586.4786324786324,356.5982905982906,117,581,351,593,363,12,12
790,6,49,784,soccer_ball,small orange ball,0,590.7520661157025,358.9917355371901,121,586,353,597,366,11,13
791,7,49,784,soccer_ball,small orange ball,0,595.7545454545455,360.6636363636364,110,591,355,602,367,11,12
792,8,49,784,soccer_ball,small orange ball,0,601.7348484848485,362.0151515151515,132,596,356,608,369,12,13
793,9,49,784,soccer_ball,small orange ball,0,612.5438596491229,364.0701754385965,114,608,358,618,371,10,13
794,10,49,784,soccer_ball,small orange ball,0,621.6324786324786,365.6837606837607,117,616,360,628,372,12,12
795,11,49,784,soccer_ball,small orange ball,0,630.1491228070175,367.42105263157896,114,625,362,636,374,11,12
796,12,49,784,soccer_ball,small orange ball,0,638.3565217391305,368.5130434782609,115,633,363,644,375,11,12
797,13,49,784,soccer_ball,small orange ball,0,654.3790322580645,371.2016129032258,124,649,365,661,379,12,14
798,14,49,784,soccer_ball,small orange ball,0,662.5185185185185,371.98148148148147,108,658,366,668,379,10,13
799,15,49,784,soccer_ball,small orange ball,0,670.1481481481482,373.52777777777777,108,665,368,676,380,11,12
