frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
288,0,18,288,robot,robot,0,515.3008526187576,298.1619975639464,821,499,277,536,314,37,37
288,0,18,288,robot,robot,1,558.4873726185201,378.674789543642,4514,518,342,596,417,78,75
288,0,18,288,robot,robot,2,541.8706083976007,278.630676949443,1167,520,258,561,300,41,42
289,1,18,288,robot,robot,0,515.768386388584,296.91218441273327,911,499,275,537,314,38,39
289,1,18,288,robot,robot,1,556.4616402116402,377.80731922398587,4536,516,341,593,416,77,75
289,1,18,288,robot,robot,2,541.7755430410298,278.65084473049075,1243,519,258,562,300,43,42
290,2,18,288,robot,robot,0,516.1322222222223,296.88,900,499,274,537,314,38,40
290,2,18,288,robot,robot,1,554.8686440677966,376.9705619982159,4484,514,340,592,415,78,75
290,2,18,288,robot,robot,2,541.8443548387097,278.3475806451613,1240,519,257,562,300,43,43
291,3,18,288,robot,robot,0,517.0884955752213,296.216814159292,904,500,273,538,313,38,40
291,3,18,288,robot,robot,1,550.9366434509099,375.89058638508203,4451,511,339,589,415,78,76
291,3,18,288,robot,robot,2,541.7172470978442,277.8830845771144,1206,519,260,562,300,43,40
292,4,18,288,robot,robot,0,517.6630434782609,296.06195652173915,920,501,273,539,313,38,40
292,4,18,288,robot,robot,1,549.067842605156,375.34373586612395,4422,510,338,587,416,77,78
292,4,18,288,robot,robot,2,542.2131687242799,277.75720164609055,1215,519,260,563,299,44,39
293,5,18,288,robot,robot,0,518.5691144708424,295.69438444924407,926,502,273,540,313,38,40
293,5,18,288,robot,robot,1,547.0800904977375,374.6210407239819,4420,508,338,585,416,77,78
293,5,18,288,robot,robot,2,542.6538461538462,277.4807692307692,1196,520,260,563,299,43,39
294,6,18,288,robot,robot,0,519.6459016393443,295.4688524590164,915,503,272,541,313,38,41
294,6,18,288,robot,robot,1,545.0048309178744,373.9763054980446,4347,506,337,583,416,77,79
294,6,18,288,robot,robot,2,543.1524288107203,277.25544388609717,1194,521,260,564,298,43,38
295,7,18,288,robot,robot,0,521.3866525423729,294.5476694915254,944,505,272,542,313,37,41
295,7,18,288,robot,robot,1,539.9691741430872,373.58615136876006,4347,502,336,578,415,76,79
295,7,18,288,robot,robot,2,545.1887275832622,276.45004269854826,1171,523,259,565,297,42,38
296,8,18,288,robot,robot,0,522.1961620469083,294.4456289978678,938,506,272,543,312,37,40
296,8,18,288,robot,robot,1,537.5391885661595,374.03526970954357,4338,499,338,576,416,77,78
296,8,18,288,robot,robot,2,545.7160068846816,276.4698795180723,1162,524,259,566,296,42,37
297,9,18,288,robot,robot,0,522.4670846394985,294.05015673981194,957,506,271,543,312,37,41
297,9,18,288,robot,robot,1,534.8231055323106,373.57531380753136,4302,495,338,574,415,79,77
297,9,18,288,robot,robot,2,546.2435897435897,276.35128205128206,1170,524,259,566,296,42,37
298,10,18,288,robot,robot,0,522.8279792746114,293.90466321243525,965,507,271,544,312,37,41
298,10,18,288,robot,robot,1,533.5153828359935,374.4927133934768,4323,494,338,572,418,78,80
298,10,18,288,robot,robot,2,546.4525235243798,276.36270316509837,1169,524,259,566,296,42,37
299,11,18,288,robot,robot,0,523.4784735812133,293.00293542074365,1022,508,270,545,312,37,42
299,11,18,288,robot,robot,1,533.6618604651163,374.8025581395349,4300,495,338,572,417,77,79
299,11,18,288,robot,robot,2,547.4378748928877,276.3393316195373,1167,525,259,568,296,43,37
300,12,18,288,robot,robot,0,523.7464929859719,293.21743486973946,998,508,270,545,312,37,42
300,12,18,288,robot,robot,1,534.4105188005711,374.56782484531175,4202,495,339,573,416,78,77
300,12,18,288,robot,robot,2,547.6282051282051,276.2803418803419,1170,526,259,568,296,42,37
301,13,18,288,robot,robot,0,524.1239919354839,293.601814516129,992,508,271,545,312,37,41
301,13,18,288,robot,robot,1,535.6343561134356,375.25034867503484,4302,497,339,574,416,77,77
301,13,18,288,robot,robot,2,547.5623901581722,276.38576449912125,1138,526,259,567,296,41,37
302,14,18,288,robot,robot,0,524.3387096774194,293.55745967741933,992,508,270,545,312,37,42
302,14,18,288,robot,robot,1,536.6605123471036,376.06623586429725,4333,497,340,574,418,77,78
302,14,18,288,robot,robot,2,547.7395470383275,276.57229965156796,1148,526,259,567,297,41,38
303,15,18,288,robot,robot,0,524.4444444444445,294.34148827726807,981,508,272,545,312,37,40
303,15,18,288,robot,robot,1,538.6479195244627,377.393918609968,4374,499,341,576,419,77,78
303,15,18,288,robot,robot,2,547.5724078834619,276.6281062553556,1167,524,259,567,297,43,38
