frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
1216,0,76,1216,robot,robot,0,571.7793743179338,400.1658785012732,5498,531,346,617,446,86,100
1217,1,76,1216,robot,robot,0,571.7099427753934,399.3422746781116,5592,531,346,617,446,86,100
1218,2,76,1216,robot,robot,0,570.7237618451636,399.19685320936884,5593,529,345,617,445,88,100
1219,3,76,1216,robot,robot,0,567.9561106155219,397.78322925958963,5605,526,344,614,444,88,100
1220,4,76,1216,robot,robot,0,568.2982142857143,396.92,5600,527,343,614,444,87,101
1221,5,76,1216,robot,robot,0,569.4698600645855,396.15321133835664,5574,528,342,615,442,87,100
1222,6,76,1216,robot,robot,0,570.5824057450628,396.30233393177735,5570,529,342,616,442,87,100
1223,7,76,1216,robot,robot,0,571.4940497655969,395.3853227551388,5546,531,341,617,441,86,100
1224,8,76,1216,robot,robot,0,571.3190028901735,395.0399205202312,5536,530,341,617,441,87,100
1225,9,76,1216,robot,robot,0,571.310674359899,394.6858997475658,5546,530,341,617,441,87,100
1226,10,76,1216,robot,robot,0,571.2008741577126,394.23784374430886,5491,531,341,616,441,85,100
1227,11,76,1216,robot,robot,0,570.8498732343354,394.23161897863093,5522,530,341,616,441,86,100
1228,12,76,1216,robot,robot,0,569.6471650415313,394.7795232936078,5538,529,342,615,442,86,100
1229,13,76,1216,robot,robot,0,568.7571454251304,394.9676433579004,5563,528,342,614,442,86,100
1230,14,76,1216,robot,robot,0,568.7861871533369,395.01037752728575,5589,528,342,614,443,86,101
1231,15,76,1216,robot,robot,0,570.7043683161138,393.96646728294365,5517,530,341,616,441,86,100
1216,0,76,1216,soccer_ball,small orange ball,0,626.3397260273972,464.8,365,617,454,637,476,20,22
1217,1,76,1216,soccer_ball,small orange ball,0,626.5570652173913,464.3125,368,617,454,637,476,20,22
1218,2,76,1216,soccer_ball,small orange ball,0,626.9333333333333,463.78055555555557,360,618,453,637,475,19,22
1219,3,76,1216,soccer_ball,small orange ball,0,627.6923076923077,462.94871794871796,351,619,452,638,474,19,22
1220,4,76,1216,soccer_ball,small orange ball,0,627.6676056338029,462.4760563380282,355,618,452,638,474,20,22
1221,5,76,1216,soccer_ball,small orange ball,0,627.8611898016998,462.36543909348444,353,619,452,638,474,19,22
1222,6,76,1216,soccer_ball,small orange ball,0,628.265306122449,461.98250728862973,343,619,451,638,474,19,23
1223,7,76,1216,soccer_ball,small orange ball,0,629.1440922190202,461.5677233429395,347,620,451,639,473,19,22
1224,8,76,1216,soccer_ball,small orange ball,0,629.8419540229885,461.31609195402297,348,620,451,640,473,20,22
1225,9,76,1216,soccer_ball,small orange ball,0,630.0518731988473,461.13544668587895,347,621,451,641,472,20,21
1226,10,76,1216,soccer_ball,small orange ball,0,630.409972299169,461.1662049861496,361,621,451,641,473,20,22
1227,11,76,1216,soccer_ball,small orange ball,0,631.1267217630854,460.9504132231405,363,622,450,642,473,20,23
1228,12,76,1216,soccer_ball,small orange ball,0,631.3561643835617,460.6191780821918,365,622,450,642,472,20,22
1229,13,76,1216,soccer_ball,small orange ball,0,631.3732970027248,460.7029972752044,367,622,450,642,473,20,23
1230,14,76,1216,soccer_ball,small orange ball,0,631.5826558265583,460.69647696476966,369,622,450,642,472,20,22
1231,15,76,1216,soccer_ball,small orange ball,0,631.7671232876712,459.84109589041094,365,622,449,642,471,20,22
