frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
448,0,28,448,robot,robot,0,479.2682590721176,312.0927882406982,2177,453,284,507,339,54,55
448,0,28,448,robot,robot,1,671.4141034727144,498.58447909284195,14110,608,429,732,571,124,142
448,0,28,448,robot,robot,2,553.9514218009479,272.57109004739334,844,538,248,574,289,36,41
449,1,28,448,robot,robot,0,479.9699281867145,310.9542190305206,2228,452,283,507,338,55,55
449,1,28,448,robot,robot,1,676.0519148347851,500.91566431632793,14466,612,430,737,576,125,146
449,1,28,448,robot,robot,2,555.2517899761336,272.8484486873508,838,539,249,575,290,36,41
450,2,28,448,robot,robot,0,480.82721088435375,310.08843537414964,2205,453,282,508,337,55,55
450,2,28,448,robot,robot,1,681.3748320343993,503.54488040849236,14884,617,432,743,581,126,149
450,2,28,448,robot,robot,2,556.7,272.78705882352943,850,541,250,577,289,36,39
451,3,28,448,robot,robot,0,481.35024920706843,309.37652922519254,2207,453,281,509,337,56,56
451,3,28,448,robot,robot,1,687.1132334663439,506.34434486818867,15287,621,434,749,586,128,152
451,3,28,448,robot,robot,2,557.8949624866024,271.58199356913184,933,542,248,578,289,36,41
452,4,28,448,robot,robot,0,482.382326007326,308.49954212454213,2184,456,280,509,336,53,56
452,4,28,448,robot,robot,1,700.1594129873401,510.59759400390504,15877,634,437,763,590,129,153
452,4,28,448,robot,robot,2,558.6520811099253,271.923159018143,937,542,248,579,289,37,41
453,5,28,448,robot,robot,0,483.13774104683193,308.31910009182735,2178,456,280,510,335,54,55
453,5,28,448,robot,robot,1,706.922082717873,513.0681314623338,16248,640,439,770,593,130,154
453,5,28,448,robot,robot,2,558.3060773480663,272.49723756906076,905,542,249,579,289,37,40
454,6,28,448,robot,robot,0,483.7054512139258,308.2111772789739,2183,457,280,510,336,53,56
454,6,28,448,robot,robot,1,714.7619532654284,515.7927501497903,16690,647,441,779,597,132,156
454,6,28,448,robot,robot,2,557.5382096069869,272.71288209606985,916,541,249,578,290,37,41
455,7,28,448,robot,robot,0,484.13284804367606,308.29890809827117,2198,457,280,511,336,54,56
455,7,28,448,robot,robot,1,722.1412231559291,518.8990429505135,17136,654,443,788,599,134,156
455,7,28,448,robot,robot,2,556.8085585585585,273.07545045045043,888,540,249,577,290,37,41
456,8,28,448,robot,robot,0,484.04206675811616,308.95701874714223,2187,456,281,511,336,55,55
456,8,28,448,robot,robot,1,738.1600593015594,526.4521743905118,18212,669,448,807,609,138,161
456,8,28,448,robot,robot,2,554.9342265529841,273.83922046285016,821,538,250,575,290,37,40
457,9,28,448,robot,robot,0,484.0633197648123,309.45635459068296,2211,456,281,511,336,55,55
457,9,28,448,robot,robot,1,745.9334932054356,530.4549427124966,18765,675,451,817,615,142,164
457,9,28,448,robot,robot,2,554.607453416149,274.27701863354037,805,538,251,575,290,37,39
458,10,28,448,robot,robot,0,483.43092691622104,309.9634581105169,2244,455,282,510,337,55,55
458,10,28,448,robot,robot,1,753.6211144904377,535.6691066549822,19399,682,454,825,622,143,168
458,10,28,448,robot,robot,2,554.9876390605687,274.31025957972804,809,538,251,576,290,38,39
459,11,28,448,robot,robot,0,482.49575703439035,311.08887896382316,2239,455,283,510,338,55,55
459,11,28,448,robot,robot,1,760.9941398490266,540.9301748112832,20136,689,458,835,629,146,171
459,11,28,448,robot,robot,2,555.6753086419753,274.51604938271606,810,539,251,576,290,37,39
460,12,28,448,robot,robot,0,480.9178507992895,313.05861456483126,2252,453,285,508,340,55,55
460,12,28,448,robot,robot,1,777.7166926105668,552.2590422122516,21842,702,466,855,643,153,177
460,12,28,448,robot,robot,2,557.7740492170022,273.48434004474274,894,542,250,578,290,36,40
461,13,28,448,robot,robot,0,480.0607638888889,313.9908854166667,2304,452,286,508,342,56,56
461,13,28,448,robot,robot,1,786.3901402278702,558.0851446099913,22820,710,470,866,651,156,181
461,13,28,448,robot,robot,2,559.3013245033112,273.6743929359823,906,544,250,580,291,36,41
462,14,28,448,robot,robot,0,479.21456102783725,315.3186295503212,2335,451,288,507,343,56,55
462,14,28,448,robot,robot,1,795.3432810584605,563.6662721393245,23657,719,473,878,659,159,186
462,14,28,448,robot,robot,2,560.2163677130045,273.76233183856505,892,545,251,581,291,36,40
463,15,28,448,robot,robot,0,478.30111065405185,317.14849856026325,2431,449,289,507,345,58,56
463,15,28,448,robot,robot,1,801.2026125056304,568.4648867777732,24421,724,476,884,666,160,190
463,15,28,448,robot,robot,2,560.5950054288817,273.7014115092291,921,544,250,582,291,38,41
