frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
241,1,15,240,robot,robot,0,532.4748520710059,301.70414201183434,1352,512,278,554,322,42,44
241,1,15,240,robot,robot,1,499.52782462057337,316.06661045531195,1186,479,288,525,336,46,48
241,1,15,240,robot,robot,2,673.988596309351,378.80033174372795,4823,636,333,712,424,76,91
242,2,15,240,robot,robot,0,534.6812320916905,300.1275071633238,1396,514,278,557,321,43,43
242,2,15,240,robot,robot,1,502.4538258575198,315.0642040457344,1137,484,288,527,335,43,47
242,2,15,240,robot,robot,2,682.8155762008302,379.51334255781774,5059,644,332,720,425,76,93
243,3,15,240,robot,robot,0,535.9036664270309,299.37742631200575,1391,515,277,558,320,43,43
243,3,15,240,robot,robot,1,504.4015151515151,314.3644781144781,1188,485,287,530,334,45,47
243,3,15,240,robot,robot,2,687.6480611045829,379.99353701527616,5106,649,333,725,426,76,93
244,4,15,240,robot,robot,0,538.033157498116,297.97739261492086,1327,517,276,559,319,42,43
244,4,15,240,robot,robot,1,507.3467336683417,313.6549413735343,1194,488,286,532,334,44,48
244,4,15,240,robot,robot,2,690.9373059006211,380.113548136646,5152,652,333,728,426,76,93
245,5,15,240,robot,robot,0,539.6091254752852,296.77186311787074,1315,519,275,560,318,41,43
245,5,15,240,robot,robot,1,509.28090766823163,312.15571205007825,1278,489,285,535,333,46,48
245,5,15,240,robot,robot,2,692.9564043209876,379.8391203703704,5184,654,332,730,426,76,94
246,6,15,240,robot,robot,0,541.2080433101315,295.82598607888633,1293,520,274,561,317,41,43
246,6,15,240,robot,robot,1,511.48449287510476,311.802179379715,1193,491,285,536,331,45,46
246,6,15,240,robot,robot,2,693.8311763569635,379.58238361985707,5177,655,332,730,426,75,94
247,7,15,240,robot,robot,0,543.8186119873817,294.25236593059935,1268,523,272,566,315,43,43
247,7,15,240,robot,robot,1,515.3109567901234,309.46141975308643,1296,494,283,542,330,48,47
247,7,15,240,robot,robot,2,694.6580053496369,379.20806266717614,5234,655,331,731,426,76,95
248,8,15,240,robot,robot,0,545.9307324840764,293.36783439490443,1256,525,271,567,314,42,43
248,8,15,240,robot,robot,1,518.202229299363,309.00079617834393,1256,497,282,545,329,48,47
248,8,15,240,robot,robot,2,694.6193585557903,379.0829652391012,5207,655,331,731,426,76,95
249,9,15,240,robot,robot,0,547.1719383617194,293.03568532035683,1233,527,271,568,314,41,43
249,9,15,240,robot,robot,1,519.4366412213741,308.33664122137407,1310,497,281,547,329,50,48
249,9,15,240,robot,robot,2,693.8477842003854,379.316570327553,5190,655,331,731,426,76,95
250,10,15,240,robot,robot,0,548.1765182186235,292.87692307692305,1235,527,271,569,313,42,42
250,10,15,240,robot,robot,1,520.6863711001643,308.4696223316913,1218,500,281,548,328,48,47
250,10,15,240,robot,robot,2,693.1038314176245,379.53180076628354,5220,654,331,730,426,76,95
251,11,15,240,robot,robot,0,550.6761453396524,292.61058451816746,1266,529,271,571,313,42,42
251,11,15,240,robot,robot,1,523.1617529880479,307.3601593625498,1255,503,279,550,328,47,49
251,11,15,240,robot,robot,2,690.7173287276914,380.1205142966801,5211,652,333,729,425,77,92
252,12,15,240,robot,robot,0,551.1831210191083,292.57245222929936,1256,530,271,571,313,41,42
252,12,15,240,robot,robot,1,523.187951807229,307.4281124497992,1245,503,279,550,328,47,49
252,12,15,240,robot,robot,2,688.9704747201853,379.9255113855654,5182,650,332,727,425,77,93
253,13,15,240,robot,robot,0,551.6486697965571,292.9225352112676,1278,531,272,572,313,41,41
253,13,15,240,robot,robot,1,523.5625,307.00320512820514,1248,504,279,550,328,46,49
253,13,15,240,robot,robot,2,687.3270197139544,379.7802473908001,5174,649,332,725,424,76,92
254,14,15,240,robot,robot,0,552.9548638132296,292.62490272373543,1285,532,271,574,313,42,42
254,14,15,240,robot,robot,1,524.7161084529506,306.7384370015949,1254,506,279,551,328,45,49
254,14,15,240,robot,robot,2,685.5736404102961,379.31468937487904,5167,647,332,723,424,76,92
255,15,15,240,robot,robot,0,555.2138996138996,292.44555984555984,1295,534,271,576,313,42,42
255,15,15,240,robot,robot,1,527.3755135579294,306.8077239112572,1217,508,278,553,328,45,50
255,15,15,240,robot,robot,2,681.1117219713332,378.5091301786766,5093,642,332,719,424,77,92
