frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
496,0,31,496,robot,robot,0,555.0819444444444,277.0027777777778,720,540,257,575,292,35,35
496,0,31,496,robot,robot,1,485.5717714834374,321.99375900144025,2083,457,297,513,347,56,50
497,1,31,496,robot,robot,0,555.7648546144121,276.65613147914036,791,540,256,576,292,36,36
497,1,31,496,robot,robot,1,485.6427927927928,322.45900900900904,2220,457,297,513,348,56,51
498,2,31,496,robot,robot,0,556.9255050505051,276.7550505050505,792,541,256,577,292,36,36
498,2,31,496,robot,robot,1,485.7607634265424,322.445184198846,2253,457,296,514,348,57,52
499,3,31,496,robot,robot,0,557.7433217189315,276.8002322880372,861,542,256,578,293,36,37
499,3,31,496,robot,robot,1,486.18193950177937,322.2909252669039,2248,458,296,514,348,56,52
500,4,31,496,robot,robot,0,558.1709786276715,277.15298087739035,889,542,256,579,294,37,38
500,4,31,496,robot,robot,1,487.6307349665924,321.49398663697104,2245,459,296,516,347,57,51
501,5,31,496,robot,robot,0,557.8546511627907,277.60697674418606,860,542,256,579,294,37,38
501,5,31,496,robot,robot,1,488.03771890435564,320.9524023349798,2227,459,296,516,347,57,51
502,6,31,496,robot,robot,0,557.131227217497,277.955042527339,823,541,257,578,294,37,37
502,6,31,496,robot,robot,1,489.4692239072257,319.878679750223,2242,460,295,518,346,58,51
503,7,31,496,robot,robot,0,556.3366214549939,278.4722564734895,811,540,257,577,294,37,37
503,7,31,496,robot,robot,1,490.17037710131757,319.3457519309405,2201,461,295,518,345,57,50
504,8,31,496,robot,robot,0,554.5419664268585,279.136690647482,834,538,258,575,295,37,37
504,8,31,496,robot,robot,1,491.48332527791206,317.93136781053647,2069,463,295,520,342,57,47
505,9,31,496,robot,robot,0,553.7359617682198,278.9557945041816,837,537,257,574,295,37,38
505,9,31,496,robot,robot,1,492.1218274111675,317.6319796954315,1970,465,295,520,341,55,46
506,10,31,496,robot,robot,0,553.299522673031,278.93198090692124,838,537,257,574,295,37,38
506,10,31,496,robot,robot,1,492.8823834196891,316.6155440414508,1930,466,294,520,340,54,46
507,11,31,496,robot,robot,0,552.0113765642776,278.7622298065984,879,535,257,573,295,38,38
507,11,31,496,robot,robot,1,493.8107822410148,315.4867864693446,1892,468,292,520,339,52,47
508,12,31,496,robot,robot,0,550.4964788732394,279.27464788732397,852,534,258,571,295,37,37
508,12,31,496,robot,robot,1,495.96728708403833,313.54765933446134,1773,470,291,523,337,53,46
509,13,31,496,robot,robot,0,550.5902211874272,279.23166472642606,859,534,258,571,295,37,37
509,13,31,496,robot,robot,1,496.6482326111745,312.4908779931585,1754,471,290,523,336,52,46
510,14,31,496,robot,robot,0,551.5826681870011,278.77423033067276,877,535,257,572,295,37,38
510,14,31,496,robot,robot,1,496.90233918128655,312.00877192982455,1710,471,290,523,335,52,45
511,15,31,496,robot,robot,0,552.7443249701314,279.27718040621266,837,535,258,573,295,38,37
511,15,31,496,robot,robot,1,497.1862980769231,311.4807692307692,1664,472,290,524,334,52,44
