frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
803,3,50,800,robot,robot,0,618.9394306480921,353.42580254391277,1651,596,318,643,375,47,57
803,3,50,800,robot,robot,1,680.7780139690252,361.6462192529608,3293,652,326,712,394,60,68
804,4,50,800,robot,robot,0,624.1912374185908,355.1888691533452,1689,601,319,649,377,48,58
804,4,50,800,robot,robot,1,687.1885419824189,362.5183388905729,3299,659,328,719,395,60,67
805,5,50,800,robot,robot,0,635.1932098765432,358.7537037037037,1620,612,326,660,380,48,54
805,5,50,800,robot,robot,1,699.5039787798408,365.8650162098438,3393,670,329,732,399,62,70
806,6,50,800,robot,robot,0,639.536023054755,359.47953890489913,1735,616,328,665,382,49,54
806,6,50,800,robot,robot,1,704.2528600762687,367.4581988853036,3409,675,331,737,401,62,70
807,7,50,800,robot,robot,0,644.5291784702549,360.7813031161473,1765,621,326,670,384,49,58
807,7,50,800,robot,robot,1,708.6880466472303,369.6717201166181,3430,679,334,741,402,62,68
808,8,50,800,robot,robot,0,649.2746756909194,361.80259447264524,1773,626,325,674,385,48,60
808,8,50,800,robot,robot,1,713.0175029171529,371.04054842473744,3428,683,336,747,404,64,68
809,9,50,800,robot,robot,0,657.8905555555556,364.8777777777778,1800,634,328,684,388,50,60
809,9,50,800,robot,robot,1,722.8054311310191,373.8395856662934,3572,692,338,756,408,64,70
810,10,50,800,robot,robot,0,662.1963696369637,366.005500550055,1818,638,329,688,389,50,60
810,10,50,800,robot,robot,1,728.0462886880307,375.2010408107368,3651,696,338,762,410,66,72
811,11,50,800,robot,robot,0,666.667610419026,367.9966024915062,1766,642,334,692,390,50,56
811,11,50,800,robot,robot,1,732.8939351980061,375.7053447798394,3611,702,339,767,410,65,71
812,12,50,800,robot,robot,0,670.2477628635347,368.5956375838926,1788,646,335,696,391,50,56
812,12,50,800,robot,robot,1,737.5093974571587,376.5422885572139,3618,707,339,772,411,65,72
813,13,50,800,robot,robot,0,677.4026622296172,369.35718247365503,1803,653,336,703,392,50,56
813,13,50,800,robot,robot,1,744.7197400487408,378.0265366910371,3693,713,341,779,413,66,72
814,14,50,800,robot,robot,0,680.9744842562432,368.98534201954396,1842,657,337,706,392,49,55
814,14,50,800,robot,robot,1,747.4196694662693,378.673801137903,3691,716,341,782,414,66,73
815,15,50,800,robot,robot,0,685.6844170403588,369.61939461883406,1784,662,337,711,392,49,55
815,15,50,800,robot,robot,1,750.4088383170151,379.2561524212755,3779,720,342,784,416,64,74
800,0,50,800,soccer_ball,small orange ball,0,678.1881188118812,374.4752475247525,101,673,369,684,381,11,12
801,1,50,800,soccer_ball,small orange ball,0,696.9902912621359,378.06796116504853,103,692,373,703,384,11,11
802,2,50,800,soccer_ball,small orange ball,0,705.0490196078431,379.20588235294116,102,700,374,711,385,11,11
803,3,50,800,soccer_ball,small orange ball,0,713.2110091743119,380.4770642201835,109,708,375,719,387,11,12
804,4,50,800,soccer_ball,small orange ball,0,720.7889908256881,381.6238532110092,109,716,376,727,388,11,12
805,5,50,800,soccer_ball,small orange ball,0,734.765625,383.78125,128,729,378,741,391,12,13
806,6,50,800,soccer_ball,small orange ball,0,741.702479338843,384.7107438016529,121,736,379,748,391,12,12
807,7,50,800,soccer_ball,small orange ball,0,748.5952380952381,385.515873015873,126,742,380,755,392,13,12
808,8,50,800,soccer_ball,small orange ball,0,754.8861788617886,386.4471544715447,123,749,381,761,393,12,12
809,9,50,800,soccer_ball,small orange ball,0,766.8650793650794,387.07936507936506,126,761,381,773,394,12,13
810,10,50,800,soccer_ball,small orange ball,0,772.0737704918033,387.05737704918033,122,767,381,778,394,11,13
811,11,50,800,soccer_ball,small orange ball,0,777.1739130434783,387.46086956521737,115,772,382,783,394,11,12
812,12,50,800,soccer_ball,small orange ball,0,781.7473684210527,387.0842105263158,95,777,382,788,393,11,11
813,13,50,800,soccer_ball,small orange ball,0,789.3645833333334,385.9479166666667,96,784,381,796,391,12,10
814,14,50,800,soccer_ball,small orange ball,0,791.0961538461538,385.03846153846155,104,786,380,797,391,11,11
815,15,50,800,soccer_ball,small orange ball,0,792.252427184466,384.92233009708735,103,787,379,798,391,11,12
