frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
1281,1,80,1280,robot,robot,0,545.95245669848,389.1242488511842,5658,505,335,594,435,89,100
1282,2,80,1280,robot,robot,0,544.3213187564058,388.92500854116844,5854,502,335,593,436,91,101
1283,3,80,1280,robot,robot,0,543.0798369288262,388.8985901138101,5887,501,335,591,435,90,100
1284,4,80,1280,robot,robot,0,541.1096666666666,389.01983333333334,6000,499,335,590,436,91,101
1285,5,80,1280,robot,robot,0,540.1662242866622,388.79346383543464,6028,498,334,588,436,90,102
1286,6,80,1280,robot,robot,0,538.2727272727273,388.3902276882167,6017,495,334,587,435,92,101
1287,7,80,1280,robot,robot,0,536.3996691480562,387.9657568238213,6045,494,333,585,435,91,102
1288,8,80,1280,robot,robot,0,533.3524156187955,387.23692918596953,6044,491,333,582,434,91,101
1289,9,80,1280,robot,robot,0,531.7542288557214,387.1162520729685,6030,489,333,581,434,92,101
1290,10,80,1280,robot,robot,0,530.0790303835298,387.01012784326747,6023,488,332,579,434,91,102
1291,11,80,1280,robot,robot,0,528.1497584541063,387.08362485423953,6003,486,332,577,434,91,102
1292,12,80,1280,robot,robot,0,524.1799900282533,387.4071796576367,6017,482,332,573,434,91,102
1293,13,80,1280,robot,robot,0,522.1703642384106,387.71324503311257,6040,480,332,571,435,91,103
1294,14,80,1280,robot,robot,0,520.2326625644437,387.7415599534342,6013,478,333,569,434,91,101
1295,15,80,1280,robot,robot,0,518.2438821375063,388.3822207424671,6007,476,334,567,435,91,101
1280,0,80,1280,soccer_ball,small orange ball,0,630.9922480620155,484.6744186046512,387,621,474,642,496,21,22
1281,1,80,1280,soccer_ball,small orange ball,0,630.3850129198967,485.0645994832041,387,620,474,642,496,22,22
1282,2,80,1280,soccer_ball,small orange ball,0,629.3730158730159,485.6111111111111,378,619,475,641,496,22,21
1283,3,80,1280,soccer_ball,small orange ball,0,628.3636363636364,486.1336898395722,374,618,475,639,497,21,22
1284,4,80,1280,soccer_ball,small orange ball,0,626.3794871794872,486.6923076923077,390,616,476,637,498,21,22
1285,5,80,1280,soccer_ball,small orange ball,0,625.346835443038,486.6126582278481,395,615,476,637,498,22,22
1286,6,80,1280,soccer_ball,small orange ball,0,624.0076726342711,486.4782608695652,391,613,476,635,498,22,22
1287,7,80,1280,soccer_ball,small orange ball,0,622.4921052631579,486.40263157894736,380,612,476,634,497,22,21
1288,8,80,1280,soccer_ball,small orange ball,0,620.012853470437,486.02827763496146,389,610,475,631,497,21,22
1289,9,80,1280,soccer_ball,small orange ball,0,618.4950495049505,486.2004950495049,404,608,475,630,497,22,22
1290,10,80,1280,soccer_ball,small orange ball,0,616.7461538461539,486.1871794871795,390,606,475,628,497,22,22
1291,11,80,1280,soccer_ball,small orange ball,0,614.6777493606138,486.153452685422,391,604,475,626,497,22,22
1292,12,80,1280,soccer_ball,small orange ball,0,610.8686327077749,486.28954423592495,373,601,476,622,497,21,21
1293,13,80,1280,soccer_ball,small orange ball,0,608.7459016393443,486.41256830601094,366,599,476,619,497,20,21
1294,14,80,1280,soccer_ball,small orange ball,0,606.9685863874346,486.80366492146595,382,597,476,618,498,21,22
1295,15,80,1280,soccer_ball,small orange ball,0,605.2545454545455,487.0571428571429,385,595,476,616,498,21,22
