frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
672,0,42,672,robot,robot,0,511.2472885032538,318.0911062906724,922,496,297,532,336,36,39
673,1,42,672,robot,robot,0,511.35698924731184,317.7806451612903,930,495,297,533,335,38,38
674,2,42,672,robot,robot,0,511.302780638517,317.14109165808446,971,495,296,533,335,38,39
675,3,42,672,robot,robot,0,510.9146608315098,317.3336980306346,914,496,296,531,335,35,39
676,4,42,672,robot,robot,0,509.99413145539904,317.0974178403756,852,495,295,528,335,33,40
677,5,42,672,robot,robot,0,508.152,317.1306666666667,750,496,295,525,335,29,40
678,6,42,672,robot,robot,0,507.45373891001265,316.85424588086187,789,495,295,524,335,29,40
679,7,42,672,robot,robot,0,507.17305315203953,317.04573547589615,809,494,295,524,335,30,40
680,8,42,672,robot,robot,0,506.7554744525547,316.2846715328467,822,494,294,523,335,29,41
681,9,42,672,robot,robot,0,506.5205298013245,315.92450331125826,755,495,293,521,335,26,42
682,10,42,672,robot,robot,0,506.1263440860215,315.494623655914,744,494,292,521,335,27,43
683,11,42,672,robot,robot,0,505.43741588156126,315.28667563930014,743,494,291,520,334,26,43
684,12,42,672,robot,robot,0,505.0964673913044,314.625,736,493,291,520,334,27,43
685,13,42,672,robot,robot,0,504.7240473061761,313.52956636005257,761,492,290,520,333,28,43
686,14,42,672,robot,robot,0,505.02827763496146,312.9755784061697,778,492,290,520,332,28,42
687,15,42,672,robot,robot,0,505.64455569461825,312.0387984981227,799,493,289,522,331,29,42
672,0,42,672,soccer_ball,small orange ball,0,597.0,304.9230769230769,52,593,301,602,309,9,8
673,1,42,672,soccer_ball,small orange ball,0,594.4,307.2181818181818,55,591,303,599,312,8,9
674,2,42,672,soccer_ball,small orange ball,0,592.9661016949152,308.0169491525424,59,590,304,597,314,7,10
675,3,42,672,soccer_ball,small orange ball,0,591.375,308.8125,64,587,305,596,314,9,9
676,4,42,672,soccer_ball,small orange ball,0,590.3548387096774,309.46774193548384,62,586,306,595,314,9,8
677,5,42,672,soccer_ball,small orange ball,0,588.4590163934427,311.1475409836066,61,585,307,593,316,8,9
678,6,42,672,soccer_ball,small orange ball,0,587.1475409836065,312.04918032786884,61,583,308,592,317,9,9
679,7,42,672,soccer_ball,small orange ball,0,586.4310344827586,312.94827586206895,58,583,309,591,318,8,9
680,8,42,672,soccer_ball,small orange ball,0,585.7017543859649,313.4035087719298,57,582,310,590,318,8,8
681,9,42,672,soccer_ball,small orange ball,0,584.3571428571429,314.76785714285717,56,581,311,589,320,8,9
682,10,42,672,soccer_ball,small orange ball,0,583.6111111111111,315.3888888888889,54,580,312,588,320,8,8
683,11,42,672,soccer_ball,small orange ball,0,582.8833333333333,315.6,60,579,312,588,320,9,8
684,12,42,672,soccer_ball,small orange ball,0,582.6935483870968,315.8225806451613,62,579,312,588,321,9,9
685,13,42,672,soccer_ball,small orange ball,0,581.9571428571429,316.0571428571429,70,578,312,587,321,9,9
686,14,42,672,soccer_ball,small orange ball,0,581.875,316.1666666666667,72,578,312,587,322,9,10
687,15,42,672,soccer_ball,small orange ball,0,581.8076923076923,316.6025641025641,78,578,312,587,322,9,10
