frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
912,0,57,912,robot,robot,0,745.2668402212821,342.871135698015,3073,717,308,777,376,60,68
912,0,57,912,robot,robot,1,697.4258109040718,331.04347826086956,1449,676,301,718,353,42,52
913,1,57,912,robot,robot,0,743.0906479412704,343.4395148420045,3133,715,309,774,376,59,67
913,1,57,912,robot,robot,1,696.6780870806567,331.7808708065667,1401,675,302,718,353,43,51
914,2,57,912,robot,robot,0,740.2971758664955,343.57381258023105,3116,711,310,770,376,59,66
914,2,57,912,robot,robot,1,695.2515105740181,333.01888217522657,1324,675,304,716,355,41,51
915,3,57,912,robot,robot,0,738.5261083743842,343.6745484400657,3045,710,310,769,375,59,65
915,3,57,912,robot,robot,1,694.7118003025719,333.4130105900151,1322,674,305,715,355,41,50
916,4,57,912,robot,robot,0,737.110447761194,343.51144278606967,3015,709,311,767,375,58,64
916,4,57,912,robot,robot,1,694.0598159509202,333.33895705521473,1304,673,305,714,355,41,50
917,5,57,912,robot,robot,0,735.8253915361546,343.1576141286238,3001,707,310,766,375,59,65
917,5,57,912,robot,robot,1,693.5727626459144,333.7610894941634,1285,673,306,713,355,40,49
918,6,57,912,robot,robot,0,732.6830715532286,342.42966841186734,2865,704,309,762,373,58,64
918,6,57,912,robot,robot,1,691.8729540140296,334.4154325798909,1283,672,306,711,357,39,51
919,7,57,912,robot,robot,0,732.0915542938254,342.21753016323635,2818,704,309,761,372,57,63
919,7,57,912,robot,robot,1,691.3872239747634,334.37302839116717,1268,672,307,711,357,39,50
920,8,57,912,robot,robot,0,731.7622720897616,341.7531556802244,2852,704,309,761,372,57,63
920,8,57,912,robot,robot,1,689.8972972972973,334.4810810810811,1295,670,307,710,357,40,50
921,9,57,912,robot,robot,0,731.3115275813295,341.2906647807638,2828,704,309,760,371,56,62
921,9,57,912,robot,robot,1,688.629821958457,334.50890207715133,1348,668,307,709,357,41,50
922,10,57,912,robot,robot,0,732.0379262352122,340.5048712595685,2874,704,308,761,371,57,63
922,10,57,912,robot,robot,1,687.2425502425502,334.24185724185725,1443,667,307,709,357,42,50
923,11,57,912,robot,robot,0,732.5803508771929,340.01894736842104,2850,705,308,761,370,56,62
923,11,57,912,robot,robot,1,687.5689424364123,334.2483266398929,1494,667,307,710,357,43,50
924,12,57,912,robot,robot,0,732.5017556179776,340.07865168539325,2848,705,308,761,370,56,62
924,12,57,912,robot,robot,1,686.9588759424263,334.4537354352296,1459,666,307,709,357,43,50
925,13,57,912,robot,robot,0,732.582332155477,338.9911660777385,2830,705,308,761,369,56,61
925,13,57,912,robot,robot,1,686.3469945355191,334.41051912568304,1464,666,306,709,357,43,51
926,14,57,912,robot,robot,0,732.7262733602053,337.2389153536094,2729,706,307,761,366,55,59
926,14,57,912,robot,robot,1,685.7585743106927,334.0295897780767,1487,665,306,708,356,43,50
927,15,57,912,robot,robot,0,732.9176167708716,336.83707245310774,2719,706,309,762,366,56,57
927,15,57,912,robot,robot,1,685.8947712418301,333.50588235294117,1530,665,305,709,356,44,51
