frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
1425,1,89,1424,robot,robot,0,745.8021821631878,282.25237191650854,2108,717,246,774,309,57,63
1426,2,89,1424,robot,robot,0,747.9786426198386,281.5253915519696,2107,720,246,776,308,56,62
1427,3,89,1424,robot,robot,0,750.159619952494,280.65510688836105,2105,722,246,778,307,56,61
1428,4,89,1424,robot,robot,0,753.5357815442561,278.13182674199624,2124,725,243,781,305,56,62
1429,5,89,1424,robot,robot,0,755.608384945212,278.39113863744643,2099,727,244,783,305,56,61
1430,6,89,1424,robot,robot,0,757.9570695286981,278.76948203453105,2143,729,244,786,306,57,62
1431,7,89,1424,robot,robot,0,760.0664419836303,279.62205103514685,2077,732,245,787,306,55,61
1432,8,89,1424,robot,robot,0,762.2216268874818,280.7359961032635,2053,734,245,789,307,55,62
1433,9,89,1424,robot,robot,0,762.3612463485881,281.0121713729309,2054,735,245,789,307,54,62
1434,10,89,1424,robot,robot,0,762.4829244829244,281.51611351611353,2079,734,246,790,308,56,62
1435,11,89,1424,robot,robot,0,763.5100095328885,281.7926596758818,2098,735,247,791,308,56,61
1436,12,89,1424,robot,robot,0,764.0687134502924,282.81140350877195,2052,736,247,791,309,55,62
1437,13,89,1424,robot,robot,0,764.9678638941399,281.9087901701323,2116,737,247,792,309,55,62
1438,14,89,1424,robot,robot,0,765.2483285577841,282.07211079274117,2094,737,247,792,309,55,62
1439,15,89,1424,robot,robot,0,765.0380228136883,282.00950570342206,2104,737,247,792,309,55,62
1424,0,89,1424,soccer_ball,small orange ball,0,644.5578947368421,168.0,95,640,163,651,174,11,11
1424,0,89,1424,soccer_ball,small orange ball,1,796.5588235294117,311.80882352941177,136,791,305,803,319,12,14
1425,1,89,1424,soccer_ball,small orange ball,0,644.9120879120879,168.14285714285714,91,640,163,650,174,10,11
1425,1,89,1424,soccer_ball,small orange ball,1,797.5481481481481,311.93333333333334,135,792,306,804,319,12,13
1426,2,89,1424,soccer_ball,small orange ball,0,646.4871794871794,169.07692307692307,78,642,165,652,175,10,10
1426,2,89,1424,soccer_ball,small orange ball,1,798.418918918919,312.6689189189189,148,792,306,806,320,14,14
1427,3,89,1424,soccer_ball,small orange ball,0,647.1891891891892,169.40540540540542,74,643,165,652,175,9,10
1427,3,89,1424,soccer_ball,small orange ball,1,799.4324324324324,313.2635135135135,148,794,307,806,321,12,14
1428,4,89,1424,soccer_ball,small orange ball,0,649.4285714285714,169.98901098901098,91,645,165,655,176,10,11
1428,4,89,1424,soccer_ball,small orange ball,1,801.3552631578947,314.2894736842105,152,795,307,808,322,13,15
1429,5,89,1424,soccer_ball,small orange ball,0,650.86,170.28,100,646,165,657,177,11,12
1429,5,89,1424,soccer_ball,small orange ball,1,802.5617283950618,314.91975308641975,162,796,308,810,322,14,14
1430,6,89,1424,soccer_ball,small orange ball,0,652.4891304347826,170.30434782608697,92,648,165,659,176,11,11
1430,6,89,1424,soccer_ball,small orange ball,1,803.3717948717949,315.79487179487177,156,797,309,810,323,13,14
1431,7,89,1424,soccer_ball,small orange ball,0,654.0818181818182,170.71818181818182,110,649,165,660,177,11,12
1431,7,89,1424,soccer_ball,small orange ball,1,804.5448717948718,316.43589743589746,156,798,309,812,324,14,15
1432,8,89,1424,soccer_ball,small orange ball,0,655.2748091603054,170.91603053435114,131,649,165,662,178,13,13
1432,8,89,1424,soccer_ball,small orange ball,1,807.4379562043796,317.15328467153284,137,801,311,814,324,13,13
1433,9,89,1424,soccer_ball,small orange ball,0,656.1492537313433,171.40298507462686,134,650,165,663,179,13,14
1433,9,89,1424,soccer_ball,small orange ball,1,808.0878378378378,317.9662162162162,148,802,312,815,325,13,13
1434,10,89,1424,soccer_ball,small orange ball,0,656.7928571428571,171.55,140,650,165,664,179,14,14
1434,10,89,1424,soccer_ball,small orange ball,1,808.5067567567568,318.4189189189189,148,802,312,815,326,13,14
1435,11,89,1424,soccer_ball,small orange ball,0,657.439393939394,172.0,132,651,166,664,179,13,13
1435,11,89,1424,soccer_ball,small orange ball,1,809.0,318.5,154,803,312,816,326,13,14
1436,12,89,1424,soccer_ball,small orange ball,0,657.6910569105692,172.0650406504065,123,652,166,664,179,12,13
1436,12,89,1424,soccer_ball,small orange ball,1,809.472972972973,319.4054054054054,148,804,313,816,327,12,14
1437,13,89,1424,soccer_ball,small orange ball,0,657.7519379844962,172.28682170542635,129,652,166,664,180,12,14
1437,13,89,1424,soccer_ball,small orange ball,1,809.3594771241831,319.34640522875816,153,803,313,816,327,13,14
1438,14,89,1424,soccer_ball,small orange ball,0,657.0,172.4360902255639,133,651,166,663,180,12,14
1438,14,89,1424,soccer_ball,small orange ball,1,809.2129032258065,319.1741935483871,155,803,312,816,327,13,15
1439,15,89,1424,soccer_ball,small orange ball,0,655.2426470588235,172.86029411764707,136,649,167,662,181,13,14
1439,15,89,1424,soccer_ball,small orange ball,1,808.99375,318.9375,160,803,312,816,327,13,15
