frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
160,0,10,160,robot,robot,0,545.2673758865249,294.45390070921985,1410,520,272,573,313,53,41
160,0,10,160,robot,robot,1,694.0375670840787,331.02444841979724,3354,662,294,727,368,65,74
161,1,10,160,robot,robot,0,544.7493421052632,293.82894736842104,1520,519,272,574,313,55,41
161,1,10,160,robot,robot,1,692.0283957845434,331.9645784543325,3416,660,295,723,368,63,73
162,2,10,160,robot,robot,0,544.3149606299213,293.995406824147,1524,518,272,575,312,57,40
162,2,10,160,robot,robot,1,686.9560723514212,331.9704277921332,3483,655,293,719,368,64,75
163,3,10,160,robot,robot,0,544.1142857142858,293.8103896103896,1540,518,272,575,312,57,40
163,3,10,160,robot,robot,1,684.5002923976608,332.1169590643275,3420,652,298,716,368,64,70
164,4,10,160,robot,robot,0,544.4471122647632,293.70927968851396,1541,518,271,575,312,57,41
164,4,10,160,robot,robot,1,682.2424673109722,331.4991472427516,3518,650,292,715,368,65,76
165,5,10,160,robot,robot,0,544.4649967886962,293.2453436095055,1557,519,270,574,312,55,42
165,5,10,160,robot,robot,1,679.7661807580175,331.03848396501456,3430,647,292,712,368,65,76
166,6,10,160,robot,robot,0,544.9126572908956,294.22279792746116,1351,523,271,572,313,49,42
166,6,10,160,robot,robot,1,674.826345524829,331.17514124293785,3363,643,292,706,368,63,76
166,6,10,160,robot,robot,2,581.7158798283261,276.63690987124465,1165,561,255,601,298,40,43
167,7,10,160,robot,robot,0,545.1786809815951,294.3105828220859,1304,524,270,572,313,48,43
167,7,10,160,robot,robot,1,672.7493349098434,331.16405557197754,3383,641,292,704,369,63,77
167,7,10,160,robot,robot,2,582.4495726495727,277.1897435897436,1170,561,259,602,298,41,39
168,8,10,160,robot,robot,0,545.7546607009695,294.11633109619686,1341,525,270,572,314,47,44
168,8,10,160,robot,robot,1,671.1511801613385,331.1201075590081,3347,638,291,702,369,64,78
168,8,10,160,robot,robot,2,583.524810765349,277.3523969722456,1189,563,259,603,298,40,39
169,9,10,160,robot,robot,0,546.5557986870897,294.16411378555796,1371,526,270,573,314,47,44
169,9,10,160,robot,robot,1,671.1128311997618,331.2167311699911,3359,638,292,702,369,64,77
169,9,10,160,robot,robot,2,584.230898404702,277.1729638958858,1191,563,259,603,298,40,39
170,10,10,160,robot,robot,0,547.4095169430425,294.2141312184571,1387,527,270,574,315,47,45
170,10,10,160,robot,robot,1,673.6045616113744,331.7141587677725,3376,641,292,705,369,64,77
170,10,10,160,robot,robot,2,586.2001703577513,277.0068143100511,1174,566,259,606,297,40,38
171,11,10,160,robot,robot,0,548.6429577464788,293.8556338028169,1420,527,270,576,314,49,44
171,11,10,160,robot,robot,1,675.492681498829,332.2087236533958,3416,643,292,707,370,64,78
171,11,10,160,robot,robot,2,587.3166807790009,276.6096528365792,1181,567,257,607,297,40,40
172,12,10,160,robot,robot,0,549.43840330351,294.11424638678596,1453,527,270,577,314,50,44
172,12,10,160,robot,robot,1,677.4235807860262,332.414847161572,3435,645,292,709,370,64,78
172,12,10,160,robot,robot,2,588.4601844090528,276.94216261525565,1193,567,258,608,299,41,41
173,13,10,160,robot,robot,0,549.2503346720214,294.0087014725569,1494,526,270,578,314,52,44
173,13,10,160,robot,robot,1,679.8453102453102,332.998556998557,3465,647,294,713,370,66,76
173,13,10,160,robot,robot,2,589.129246064623,276.7763048881524,1207,567,258,609,299,42,41
174,14,10,160,robot,robot,0,549.519472361809,293.8360552763819,1592,524,271,580,314,56,43
174,14,10,160,robot,robot,1,684.3080595338388,334.41505195169896,3561,652,295,717,372,65,77
174,14,10,160,robot,robot,2,590.8294701986755,278.0331125827815,1208,570,259,611,299,41,40
175,15,10,160,robot,robot,0,549.5081863979849,293.99307304785896,1588,524,271,581,314,57,43
175,15,10,160,robot,robot,1,686.9167818634227,335.1310478296931,3617,654,295,720,373,66,78
175,15,10,160,robot,robot,2,592.3523012552301,277.8619246861925,1195,571,259,612,298,41,39
