frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
1163,11,72,1152,robot,robot,0,494.1366340841479,422.2496812579686,4706,463,368,536,470,73,102
1163,11,72,1152,robot,robot,1,854.6675690308608,301.31651326475367,9235,793,203,910,373,117,170
1164,12,72,1152,robot,robot,0,494.724278240651,418.9259833365627,5161,462,361,539,468,77,107
1164,12,72,1152,robot,robot,1,857.1283081042117,294.08351354134487,9711,799,200,911,351,112,151
1165,13,72,1152,robot,robot,0,494.954989154013,415.924981923355,5532,461,358,541,466,80,108
1165,13,72,1152,robot,robot,1,861.5919552145967,288.3811942774207,9646,808,201,911,349,103,148
1166,14,72,1152,robot,robot,0,496.61578475336324,414.76878923766816,5575,463,357,543,465,80,108
1166,14,72,1152,robot,robot,1,865.6665975103734,284.8364107883817,9640,813,202,911,347,98,145
1167,15,72,1152,robot,robot,0,500.73600429261313,413.51851189411553,5591,463,355,547,461,84,106
1167,15,72,1152,robot,robot,1,874.0105250983114,283.53920888272035,8646,827,208,911,346,84,138
1156,4,72,1152,soccer_ball,small orange ball,0,577.4184261036469,483.50287907869483,521,567,469,588,499,21,30
1157,5,72,1152,soccer_ball,small orange ball,0,578.1915285451197,483.09576427255985,543,568,469,590,499,22,30
1158,6,72,1152,soccer_ball,small orange ball,0,579.55871886121,482.5071174377224,562,569,468,591,498,22,30
1159,7,72,1152,soccer_ball,small orange ball,0,581.9658444022771,481.8235294117647,527,572,468,593,497,21,29
1160,8,72,1152,soccer_ball,small orange ball,0,583.3981651376147,481.56880733944956,545,573,467,595,497,22,30
1161,9,72,1152,soccer_ball,small orange ball,0,584.2293577981651,481.35229357798164,545,574,467,596,497,22,30
1162,10,72,1152,soccer_ball,small orange ball,0,584.8722222222223,481.47962962962964,540,575,467,597,497,22,30
1163,11,72,1152,soccer_ball,small orange ball,0,585.7686274509804,481.47058823529414,510,576,468,597,496,21,28
1164,12,72,1152,soccer_ball,small orange ball,0,586.3093385214008,481.7976653696498,514,577,468,598,497,21,29
1165,13,72,1152,soccer_ball,small orange ball,0,586.040404040404,482.27474747474747,495,576,469,597,497,21,28
1166,14,72,1152,soccer_ball,small orange ball,0,586.4153225806451,482.5725806451613,496,577,469,598,497,21,28
1167,15,72,1152,soccer_ball,small orange ball,0,587.1499013806706,483.34122287968444,507,577,469,598,498,21,29
