frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
929,1,58,928,robot,robot,0,686.7360163710778,335.4638472032742,1466,664,307,711,356,47,49
930,2,58,928,robot,robot,0,687.7103580562659,334.8209718670077,1564,665,307,714,356,49,49
931,3,58,928,robot,robot,0,687.6086956521739,334.7480818414322,1564,665,306,713,356,48,50
932,4,58,928,robot,robot,0,688.1683738796415,334.85467349551857,1562,666,307,715,356,49,49
933,5,58,928,robot,robot,0,688.2419768934532,334.9428754813864,1558,666,307,716,356,50,49
933,5,58,928,robot,robot,1,741.8039361307092,338.71778685480876,2693,715,305,770,369,55,64
934,6,58,928,robot,robot,0,688.312380952381,334.4495238095238,1575,666,306,713,356,47,50
934,6,58,928,robot,robot,1,744.9958918178706,341.0825059910989,2921,717,307,774,373,57,66
935,7,58,928,robot,robot,0,688.4150347441566,334.39166140240053,1583,666,306,713,356,47,50
935,7,58,928,robot,robot,1,746.9515272244356,342.3489375830013,3012,718,308,776,374,58,66
936,8,58,928,robot,robot,0,688.5491803278688,334.42749054224464,1586,666,306,713,356,47,50
936,8,58,928,robot,robot,1,749.1545782737119,343.1837873318018,3047,720,309,779,375,59,66
937,9,58,928,robot,robot,0,688.5957446808511,334.17083854818526,1598,666,306,713,356,47,50
937,9,58,928,robot,robot,1,749.5938303341902,344.0073907455013,3112,721,310,780,376,59,66
938,10,58,928,robot,robot,0,688.959723096287,333.940213971051,1589,666,306,713,356,47,50
938,10,58,928,robot,robot,1,748.5959367945824,345.88487584650113,3101,720,311,780,380,60,69
939,11,58,928,robot,robot,0,689.3595997498436,333.96998123827393,1599,667,305,714,356,47,51
939,11,58,928,robot,robot,1,748.5451410658308,347.02633228840125,3190,720,312,780,381,60,69
940,12,58,928,robot,robot,0,689.1278839815425,334.0929466051417,1517,667,306,712,356,45,50
940,12,58,928,robot,robot,1,747.7005060088552,347.5404807084124,3162,719,313,780,382,61,69
941,13,58,928,robot,robot,0,689.0627352572145,333.6781681304893,1594,667,305,713,356,46,51
941,13,58,928,robot,robot,1,746.6096020214782,347.60644346178145,3166,719,313,778,382,59,69
942,14,58,928,robot,robot,0,689.0270440251572,333.6477987421384,1590,667,305,713,356,46,51
942,14,58,928,robot,robot,1,744.4086687306501,348.00619195046437,3230,716,313,775,382,59,69
943,15,58,928,robot,robot,0,688.848253968254,333.56825396825394,1575,667,305,712,356,45,51
943,15,58,928,robot,robot,1,742.9227386934673,347.3344849246231,3184,715,313,773,381,58,68
934,6,58,928,soccer_ball,small orange ball,0,716.8229166666666,342.3125,96,712,337,723,349,11,12
935,7,58,928,soccer_ball,small orange ball,0,717.0721649484536,343.21649484536084,97,712,338,723,349,11,11
936,8,58,928,soccer_ball,small orange ball,0,717.702380952381,343.60714285714283,84,713,339,724,349,11,10
937,9,58,928,soccer_ball,small orange ball,0,717.8717948717949,344.38461538461536,78,713,340,723,350,10,10
938,10,58,928,soccer_ball,small orange ball,0,719.060975609756,346.7317073170732,82,714,342,725,352,11,10
939,11,58,928,soccer_ball,small orange ball,0,719.2337662337662,347.05194805194805,77,714,343,725,352,11,9
940,12,58,928,soccer_ball,small orange ball,0,719.0263157894736,347.85526315789474,76,714,343,725,353,11,10
941,13,58,928,soccer_ball,small orange ball,0,718.6349206349206,348.25396825396825,63,715,344,724,353,9,9
942,14,58,928,soccer_ball,small orange ball,0,716.7857142857143,347.14285714285717,28,714,345,721,351,7,6
943,15,58,928,soccer_ball,small orange ball,0,714.9655172413793,346.41379310344826,29,712,344,719,350,7,6
