frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
884,4,55,880,robot,robot,0,668.5205306380291,327.3089071383449,1583,646,296,692,350,46,54
885,5,55,880,robot,robot,0,668.0893089960887,326.15645371577574,1534,645,295,691,349,46,54
886,6,55,880,robot,robot,0,669.2781144781145,324.5144781144781,1485,648,297,692,346,44,49
886,6,55,880,robot,robot,1,725.3134328358209,332.39658848614073,2814,698,299,756,363,58,64
887,7,55,880,robot,robot,0,671.0783912747103,323.4219495569189,1467,649,295,693,345,44,50
887,7,55,880,robot,robot,1,725.8018639972386,332.83258543320676,2897,699,304,756,363,57,59
888,8,55,880,robot,robot,0,673.3331112591605,322.10259826782146,1501,651,293,696,344,45,51
888,8,55,880,robot,robot,1,726.5549845837616,332.4292565947242,2919,699,303,757,363,58,60
889,9,55,880,robot,robot,0,676.8852348993289,320.306711409396,1490,655,289,699,343,44,54
889,9,55,880,robot,robot,1,727.8490439449849,332.0187856424019,2981,700,302,758,363,58,61
890,10,55,880,robot,robot,0,684.0602572782667,318.5159106296547,1477,663,288,706,341,43,53
890,10,55,880,robot,robot,1,733.4105227882037,330.8032841823056,2984,705,301,764,361,59,60
891,11,55,880,robot,robot,0,686.5686406460296,318.3055181695828,1486,665,288,708,341,43,53
891,11,55,880,robot,robot,1,736.208115183246,329.88710732984293,3056,708,300,767,360,59,60
892,12,55,880,robot,robot,0,688.4150943396227,317.4270440251572,1590,667,287,711,341,44,54
892,12,55,880,robot,robot,1,739.1361578266494,328.8978007761966,3092,710,299,769,360,59,61
893,13,55,880,robot,robot,0,691.0679245283019,316.81572327044023,1590,669,286,713,340,44,54
893,13,55,880,robot,robot,1,741.747278126031,327.9254371494556,3031,713,298,772,358,59,60
894,14,55,880,robot,robot,0,697.0630119722747,316.67485822306236,1587,674,285,720,340,46,55
894,14,55,880,robot,robot,1,747.352215928024,325.4958347217594,3001,719,296,777,355,58,59
895,15,55,880,robot,robot,0,699.0573208722741,316.8523364485981,1605,676,285,722,340,46,55
895,15,55,880,robot,robot,1,749.6274966711052,324.74766977363515,3004,721,295,779,355,58,60
