frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
336,0,21,336,robot,robot,0,570.2718886279772,416.9283797383428,5962,527,369,612,465,85,96
336,0,21,336,robot,robot,1,506.9086859688196,311.7037861915367,898,489,290,528,328,39,38
337,1,21,336,robot,robot,0,572.5089401820546,418.899544863459,6152,528,370,616,468,88,98
337,1,21,336,robot,robot,1,507.1099585062241,311.0715767634855,964,489,290,527,328,38,38
338,2,21,336,robot,robot,0,574.993302503588,420.863339180354,6271,530,372,618,471,88,99
338,2,21,336,robot,robot,1,506.81940144478847,311.4778121775026,969,489,290,527,329,38,39
339,3,21,336,robot,robot,0,580.3016114320462,424.9300699300699,6578,534,374,625,476,91,102
339,3,21,336,robot,robot,1,506.639029322548,311.06471183013144,989,489,289,527,329,38,40
340,4,21,336,robot,robot,0,583.1570852620576,426.9278781543975,6697,537,375,629,480,92,105
340,4,21,336,robot,robot,1,506.16921508664626,311.22324159021406,981,489,288,527,329,38,41
341,5,21,336,robot,robot,0,586.408695652174,429.01478260869567,6900,540,376,632,482,92,106
341,5,21,336,robot,robot,1,506.44787644787647,310.6061776061776,1036,489,288,527,329,38,41
342,6,21,336,robot,robot,0,590.0505531438174,431.7146057975074,7141,543,377,635,485,92,108
342,6,21,336,robot,robot,1,505.8281407035176,311.04321608040203,995,489,288,527,329,38,41
343,7,21,336,robot,robot,0,597.2412763068568,434.2232179226069,7365,549,379,643,489,94,110
343,7,21,336,robot,robot,1,506.35414634146343,310.69268292682926,1025,489,288,527,329,38,41
343,7,21,336,robot,robot,2,538.4917541229386,296.02698650674665,1334,516,274,560,318,44,44
344,8,21,336,robot,robot,0,601.5481696841549,436.21355887405844,7567,553,380,647,492,94,112
344,8,21,336,robot,robot,1,506.0277502477701,310.79088206144695,1009,489,288,527,330,38,42
344,8,21,336,robot,robot,2,538.9655172413793,296.2498084291188,1305,516,276,560,318,44,42
345,9,21,336,robot,robot,0,605.9271265560166,437.8904304979253,7712,557,381,652,494,95,113
345,9,21,336,robot,robot,1,505.858,310.876,1000,488,287,527,329,39,42
345,9,21,336,robot,robot,2,538.5601131541725,296.480198019802,1414,516,275,560,319,44,44
346,10,21,336,robot,robot,0,610.5029917250159,439.43717377466584,7855,561,382,658,497,97,115
346,10,21,336,robot,robot,1,505.5508559919436,310.79959718026186,993,488,287,527,329,39,42
346,10,21,336,robot,robot,2,538.4731707317073,296.48919860627177,1435,516,275,560,318,44,43
347,11,21,336,robot,robot,0,620.5581936115531,442.3859992656958,8171,570,386,669,501,99,115
347,11,21,336,robot,robot,1,505.1523109243698,310.66806722689074,952,488,288,526,328,38,40
347,11,21,336,robot,robot,2,538.8872340425532,296.7687943262411,1410,516,275,559,319,43,44
348,12,21,336,robot,robot,0,626.202909003486,444.0592619305205,8319,576,387,675,502,99,115
348,12,21,336,robot,robot,1,505.4500504540868,310.08072653884966,991,488,288,526,328,38,40
348,12,21,336,robot,robot,2,538.7682165163081,297.1554476058293,1441,516,275,560,320,44,45
349,13,21,336,robot,robot,0,631.6954439252337,445.83855140186915,8560,581,389,681,504,100,115
349,13,21,336,robot,robot,1,505.3564049586777,310.44111570247935,968,487,288,526,328,39,40
349,13,21,336,robot,robot,2,538.6639288158796,297.35728952772075,1461,516,275,560,320,44,45
350,14,21,336,robot,robot,0,636.8828693542798,447.40383504678294,8657,585,390,686,505,101,115
350,14,21,336,robot,robot,1,504.2494623655914,310.5989247311828,930,487,288,525,328,38,40
350,14,21,336,robot,robot,2,538.500683994528,297.6135430916553,1462,516,276,560,321,44,45
351,15,21,336,robot,robot,0,647.5363866563911,451.0827920290653,9083,595,393,697,510,102,117
351,15,21,336,robot,robot,1,503.96359499431173,310.514220705347,879,487,288,524,327,37,39
351,15,21,336,robot,robot,2,537.7010796221323,297.98448043184885,1482,516,276,559,321,43,45
