frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
352,0,22,352,robot,robot,0,651.4671950682518,452.52201673271685,9084,600,395,701,512,101,117
352,0,22,352,robot,robot,1,536.8132975151108,297.84754869039625,1489,516,274,559,321,43,47
352,0,22,352,robot,robot,2,504.35764705882355,309.8023529411765,850,488,288,523,327,35,39
353,1,22,352,robot,robot,0,653.3660442900565,453.1490447242727,9212,601,397,703,512,102,115
353,1,22,352,robot,robot,1,536.5445798588839,297.81398332264274,1559,514,274,559,321,45,47
353,1,22,352,robot,robot,2,503.7391304347826,309.6135265700483,828,487,288,522,326,35,38
354,2,22,352,robot,robot,0,654.3953261927945,453.0503083414476,9243,602,396,705,512,103,116
354,2,22,352,robot,robot,1,536.1953075459734,297.9239061509195,1577,514,274,559,321,45,47
354,2,22,352,robot,robot,2,503.3424170616114,309.2594786729858,844,487,287,522,326,35,39
355,3,22,352,robot,robot,0,653.4830609373308,451.7285420500054,9239,601,395,704,511,103,116
355,3,22,352,robot,robot,1,535.1130543410369,298.08182386008747,1601,513,274,558,321,45,47
355,3,22,352,robot,robot,2,502.6906474820144,307.9568345323741,834,488,286,520,325,32,39
356,4,22,352,robot,robot,0,652.4052939900196,450.4887177261879,9218,600,392,702,511,102,119
356,4,22,352,robot,robot,1,534.5621588841723,298.49423893268647,1649,512,274,558,323,46,49
356,4,22,352,robot,robot,2,502.9988290398126,306.9695550351288,854,488,285,520,325,32,40
357,5,22,352,robot,robot,0,650.9595300261096,449.3701044386423,9192,599,390,702,510,103,120
357,5,22,352,robot,robot,1,533.8755980861245,298.6650717703349,1672,512,274,557,323,45,49
357,5,22,352,robot,robot,2,503.17111650485435,306.32766990291265,824,489,285,519,324,30,39
358,6,22,352,robot,robot,0,649.3274866543196,448.35265279442206,9179,597,389,699,509,102,120
358,6,22,352,robot,robot,1,533.3531889290012,298.6425992779783,1662,511,274,556,323,45,49
358,6,22,352,robot,robot,2,503.35837438423647,305.74014778325125,812,489,284,519,324,30,40
359,7,22,352,robot,robot,0,644.7907954419736,446.184976214183,9039,593,387,695,509,102,122
359,7,22,352,robot,robot,1,532.4347826086956,299.4447708578143,1702,510,275,556,324,46,49
359,7,22,352,robot,robot,2,503.123473541384,304.70284938941654,737,490,281,516,323,26,42
360,8,22,352,robot,robot,0,642.7099465954606,445.00901201602136,8988,591,385,692,507,101,122
360,8,22,352,robot,robot,1,532.3263768115942,299.7408695652174,1725,510,275,556,325,46,50
360,8,22,352,robot,robot,2,503.46061415220294,302.69158878504675,749,491,279,516,322,25,43
361,9,22,352,robot,robot,0,639.8060152057245,444.2318872987478,8944,588,384,689,506,101,122
361,9,22,352,robot,robot,1,531.4469399213925,300.32565974171814,1781,508,276,556,326,48,50
361,9,22,352,robot,robot,2,502.37185185185183,302.63703703703703,675,491,279,514,322,23,43
362,10,22,352,robot,robot,0,637.0775220040623,443.31527871812233,8862,585,383,686,504,101,121
362,10,22,352,robot,robot,1,530.9939091915836,300.5254706533776,1806,507,276,555,326,48,50
362,10,22,352,robot,robot,2,502.59659969088096,301.6800618238022,647,492,278,514,322,22,44
363,11,22,352,robot,robot,0,632.072378986006,441.8001835283322,8718,581,383,681,502,100,119
363,11,22,352,robot,robot,1,528.7401159725883,301.64733790195044,1897,505,277,554,328,49,51
363,11,22,352,robot,robot,2,502.93497757847535,299.9170403587444,446,494,277,513,320,19,43
364,12,22,352,robot,robot,0,630.8416533089077,441.7649416075109,8734,580,383,680,502,100,119
364,12,22,352,robot,robot,1,527.604211663067,302.5755939524838,1852,504,278,552,329,48,51
364,12,22,352,robot,robot,2,503.5481049562682,299.62390670553935,343,496,276,514,319,18,43
365,13,22,352,robot,robot,0,628.8432999193456,441.48381149902065,8679,578,383,678,501,100,118
365,13,22,352,robot,robot,1,526.2159151193634,303.3432360742706,1885,502,278,551,330,49,52
365,13,22,352,robot,robot,2,503.42391304347825,302.1304347826087,184,497,277,513,318,16,41
366,14,22,352,robot,robot,0,627.1258101851852,441.72662037037037,8640,576,384,677,501,101,117
366,14,22,352,robot,robot,1,524.2308845577211,304.24037981009496,2001,498,278,550,332,52,54
366,14,22,352,robot,robot,2,504.7857142857143,297.23214285714283,56,499,275,514,318,15,43
367,15,22,352,robot,robot,0,626.6733425414365,442.88512891344385,8688,575,385,676,502,101,117
367,15,22,352,robot,robot,1,522.2860659773511,305.8581979320532,2031,496,278,548,334,52,56
367,15,22,352,robot,robot,2,513.2982456140351,276.7543859649123,57,506,273,524,289,18,16
360,8,22,352,soccer_ball,small orange ball,0,428.46564885496184,383.381679389313,131,423,377,435,390,12,13
361,9,22,352,soccer_ball,small orange ball,0,429.78688524590166,382.4836065573771,122,424,377,436,389,12,12
362,10,22,352,soccer_ball,small orange ball,0,431.04273504273505,381.52991452991455,117,426,376,437,388,11,12
363,11,22,352,soccer_ball,small orange ball,0,434.18260869565216,380.295652173913,115,429,374,440,387,11,13
364,12,22,352,soccer_ball,small orange ball,0,435.62831858407077,379.53097345132744,113,430,374,442,386,12,12
365,13,22,352,soccer_ball,small orange ball,0,437.2049180327869,378.77868852459017,122,432,373,444,386,12,13
366,14,22,352,soccer_ball,small orange ball,0,438.8181818181818,378.12396694214874,121,433,372,445,385,12,13
367,15,22,352,soccer_ball,small orange ball,0,441.76984126984127,377.23809523809524,126,436,371,448,384,12,13
