frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
480,0,30,480,robot,robot,0,777.7743096730476,573.71810943588,23612,699,483,856,672,157,189
480,0,30,480,robot,robot,1,488.39781591263653,311.13572542901716,1923,461,287,513,336,52,49
480,0,30,480,robot,robot,2,545.8732876712329,279.8687214611872,876,529,256,567,297,38,41
481,1,30,480,robot,robot,0,778.2069023639965,572.645021280182,23731,699,482,857,672,158,190
481,1,30,480,robot,robot,1,489.2148298628746,310.8080243778568,1969,461,287,514,336,53,49
481,1,30,480,robot,robot,2,543.202804746494,279.76914778856525,927,527,256,564,297,37,41
482,2,30,480,robot,robot,0,781.6736697017793,572.2656419680895,23942,703,481,862,672,159,191
482,2,30,480,robot,robot,1,489.6237322515213,310.60953346855985,1972,461,287,515,336,54,49
482,2,30,480,robot,robot,2,541.8923240938167,279.74307036247336,938,526,256,563,297,37,41
483,3,30,480,robot,robot,0,787.9517785262466,572.2663271173909,24346,709,480,870,671,161,191
483,3,30,480,robot,robot,1,489.84615384615387,310.4812753036437,1976,461,287,516,335,55,48
483,3,30,480,robot,robot,2,541.9925213675214,279.75320512820514,936,526,256,563,297,37,41
484,4,30,480,robot,robot,0,806.2727201009782,574.8431287472389,25352,725,482,891,674,166,192
484,4,30,480,robot,robot,1,489.7538860103627,310.2279792746114,1930,461,288,516,335,55,47
484,4,30,480,robot,robot,2,543.813209494324,279.50361197110425,969,527,256,565,297,38,41
485,5,30,480,robot,robot,0,819.1724741326841,577.5445069993914,26288,737,483,908,679,171,196
485,5,30,480,robot,robot,1,489.7971237801746,310.00770416024653,1947,461,288,516,335,55,47
485,5,30,480,robot,robot,2,545.726504751848,279.0052798310454,947,529,256,567,297,38,41
486,6,30,480,robot,robot,0,830.9049636803874,580.885063559322,26432,749,485,910,683,161,198
486,6,30,480,robot,robot,1,489.8212634822804,310.1263482280431,1947,461,288,516,335,55,47
486,6,30,480,robot,robot,2,548.3863393810032,279.042689434365,937,532,256,570,296,38,40
487,7,30,480,robot,robot,0,840.817561205273,585.1314344005021,25488,763,488,911,687,148,199
487,7,30,480,robot,robot,1,489.81734222678296,310.13494099538224,1949,461,288,516,335,55,47
487,7,30,480,robot,robot,2,551.6142857142858,278.46483516483516,910,535,256,573,295,38,39
488,8,30,480,robot,robot,0,858.7349964933373,590.9267107504259,19962,798,494,911,703,113,209
488,8,30,480,robot,robot,1,489.429432446007,310.64892014063287,1991,461,287,515,335,54,48
488,8,30,480,robot,robot,2,555.5354919053549,278.2577833125778,803,539,256,576,294,37,38
489,9,30,480,robot,robot,0,867.6691463195152,594.6391505189273,16669,816,498,911,708,95,210
489,9,30,480,robot,robot,1,489.09795102448777,311.1874062968516,2001,461,287,514,337,53,50
489,9,30,480,robot,robot,2,556.7882205513785,278.171679197995,798,540,256,577,294,37,38
490,10,30,480,robot,robot,0,876.8401181353768,596.5013569604087,12528,834,502,911,706,77,204
490,10,30,480,robot,robot,1,488.1083984375,312.37158203125,2048,460,289,514,338,54,49
490,10,30,480,robot,robot,2,557.3793969849246,277.65829145728645,796,541,255,578,293,37,38
491,11,30,480,robot,robot,0,887.1590630365465,599.2376747608536,8154,857,507,911,705,54,198
491,11,30,480,robot,robot,1,487.93384838242395,313.2414292612265,2071,459,290,514,339,55,49
491,11,30,480,robot,robot,2,557.3781725888325,277.497461928934,788,541,255,577,293,36,38
492,12,30,480,robot,robot,0,906.0427553444181,631.6722090261283,421,901,608,911,663,10,55
492,12,30,480,robot,robot,1,487.9929873772791,314.92145862552593,2139,459,290,514,342,55,52
492,12,30,480,robot,robot,2,557.7821782178218,276.9764851485148,808,541,255,578,293,37,38
493,13,30,480,robot,robot,1,486.7059925093633,316.27106741573033,2136,459,291,512,343,53,52
493,13,30,480,robot,robot,2,557.6587202007528,276.84065244667505,797,542,254,578,293,36,39
494,14,30,480,robot,robot,1,487.09590973201693,318.0672308415609,2127,458,293,514,344,56,51
494,14,30,480,robot,robot,2,556.7688311688312,276.9974025974026,770,541,255,577,293,36,38
495,15,30,480,robot,robot,1,486.4123805188894,319.56030951297225,2197,458,295,513,346,55,51
495,15,30,480,robot,robot,2,555.5057179161372,277.1029224904701,787,539,255,576,293,37,38
