frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
770,2,48,768,robot,robot,0,594.5439362795478,306.1382322713258,3892,562,262,630,346,68,84
771,3,48,768,robot,robot,0,591.8486682808717,308.1319612590799,4130,558,265,628,349,70,84
772,4,48,768,robot,robot,0,589.9459325396825,310.093998015873,4032,556,267,625,350,69,83
773,5,48,768,robot,robot,0,584.2000475737393,311.14628924833494,4204,550,266,620,350,70,84
774,6,48,768,robot,robot,0,579.9290730337078,312.0486891385768,4272,546,266,616,353,70,87
775,7,48,768,robot,robot,0,575.5801831415826,313.16905376849024,4259,542,268,612,354,70,86
776,8,48,768,robot,robot,0,571.1044205495818,314.1942652329749,4185,537,270,606,353,69,83
777,9,48,768,robot,robot,0,560.4480746791132,316.067211201867,4285,526,270,597,356,71,86
778,10,48,768,robot,robot,0,555.7743373211354,317.2366877785597,4263,521,273,592,357,71,84
779,11,48,768,robot,robot,0,551.5690021231422,318.1955649917433,4239,517,275,587,356,70,81
780,12,48,768,robot,robot,0,547.3004333172845,319.6054405392393,4154,513,277,583,357,70,80
781,13,48,768,robot,robot,0,541.4135970895861,323.4956798544793,4398,508,280,578,363,70,83
782,14,48,768,robot,robot,0,539.2477210574293,325.01412944393803,4388,506,281,577,364,71,83
783,15,48,768,robot,robot,0,537.6330616996507,326.3420256111758,4295,504,285,574,365,70,80
768,0,48,768,soccer_ball,small orange ball,0,647.9159663865546,314.9159663865546,119,642,309,654,322,12,13
769,1,48,768,soccer_ball,small orange ball,0,646.0737704918033,315.4672131147541,122,641,309,652,323,11,14
770,2,48,768,soccer_ball,small orange ball,0,644.2542372881356,316.27966101694915,118,639,310,650,323,11,13
771,3,48,768,soccer_ball,small orange ball,0,641.8759689922481,316.8217054263566,129,636,311,648,324,12,13
772,4,48,768,soccer_ball,small orange ball,0,639.4338235294117,317.9779411764706,136,634,312,646,325,12,13
773,5,48,768,soccer_ball,small orange ball,0,633.4285714285714,319.24107142857144,112,629,313,639,326,10,13
774,6,48,768,soccer_ball,small orange ball,0,629.92,320.224,125,625,314,636,327,11,13
775,7,48,768,soccer_ball,small orange ball,0,625.5839416058394,321.2846715328467,137,620,315,632,329,12,14
776,8,48,768,soccer_ball,small orange ball,0,620.6814814814815,322.72592592592594,135,615,316,627,330,12,14
777,9,48,768,soccer_ball,small orange ball,0,610.952,325.784,125,606,319,617,333,11,14
778,10,48,768,soccer_ball,small orange ball,0,605.9858156028369,327.48936170212767,141,600,321,613,335,13,14
779,11,48,768,soccer_ball,small orange ball,0,601.6538461538462,329.05384615384617,130,596,323,608,336,12,13
780,12,48,768,soccer_ball,small orange ball,0,597.8943089430894,330.9024390243902,123,593,324,604,338,11,14
781,13,48,768,soccer_ball,small orange ball,0,590.896,334.808,125,585,329,597,342,12,13
782,14,48,768,soccer_ball,small orange ball,0,587.8,337.25925925925924,135,582,331,594,345,12,14
783,15,48,768,soccer_ball,small orange ball,0,584.8358208955224,339.42537313432837,134,579,333,592,347,13,14
