frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
1046,6,65,1040,robot,robot,0,636.3104008667389,338.15005417118095,1846,613,303,661,362,48,59
1047,7,65,1040,robot,robot,0,633.7703896103897,339.2238961038961,1925,610,304,659,364,49,60
1048,8,65,1040,robot,robot,0,633.299347061778,339.8292315419387,1991,608,305,660,365,52,60
1049,9,65,1040,robot,robot,0,632.9519047619048,339.5842857142857,2100,607,304,660,366,53,62
1050,10,65,1040,robot,robot,0,633.1676003734827,339.6027077497666,2142,606,304,661,366,55,62
1051,11,65,1040,robot,robot,0,635.6248216833095,339.25439847836424,2103,608,304,664,365,56,61
1052,12,65,1040,robot,robot,0,637.1922496225466,340.1529944640161,1987,610,307,665,365,55,58
1053,13,65,1040,robot,robot,0,638.7157068062827,340.0821989528796,1910,612,308,667,364,55,56
1054,14,65,1040,robot,robot,0,640.416,338.5335,2000,614,305,669,364,55,59
1055,15,65,1040,robot,robot,0,644.3968337730871,338.2722955145119,1895,618,306,672,362,54,56
1040,0,65,1040,soccer_ball,small orange ball,0,677.0106382978723,356.13829787234044,94,672,351,683,362,11,11
1041,1,65,1040,soccer_ball,small orange ball,0,675.8260869565217,356.96521739130435,115,670,351,682,363,12,12
1042,2,65,1040,soccer_ball,small orange ball,0,674.1322314049587,358.07438016528926,121,669,352,680,365,11,13
1043,3,65,1040,soccer_ball,small orange ball,0,672.7540983606557,359.24590163934425,122,667,353,679,366,12,13
1044,4,65,1040,soccer_ball,small orange ball,0,671.4758064516129,359.78225806451616,124,666,354,678,366,12,12
1045,5,65,1040,soccer_ball,small orange ball,0,670.515625,360.2890625,128,665,354,677,367,12,13
1046,6,65,1040,soccer_ball,small orange ball,0,669.5275590551181,360.9527559055118,127,664,355,676,368,12,13
1047,7,65,1040,soccer_ball,small orange ball,0,667.0975609756098,362.3252032520325,123,662,356,673,369,11,13
1048,8,65,1040,soccer_ball,small orange ball,0,666.2682926829268,363.2113821138211,123,661,357,672,370,11,13
1049,9,65,1040,soccer_ball,small orange ball,0,664.9248120300751,363.45864661654133,133,659,357,671,371,12,14
1050,10,65,1040,soccer_ball,small orange ball,0,664.0930232558139,364.05426356589146,129,658,358,670,371,12,13
1051,11,65,1040,soccer_ball,small orange ball,0,661.0201342281879,364.5436241610738,149,655,358,668,372,13,14
1052,12,65,1040,soccer_ball,small orange ball,0,660.2313432835821,365.3805970149254,134,655,359,667,372,12,13
1053,13,65,1040,soccer_ball,small orange ball,0,659.2269503546099,366.12056737588654,141,653,360,666,373,13,13
1054,14,65,1040,soccer_ball,small orange ball,0,657.9779411764706,366.69117647058823,136,652,360,665,374,13,14
1055,15,65,1040,soccer_ball,small orange ball,0,655.4785714285714,367.6857142857143,140,650,361,662,375,12,14
