frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
1408,0,88,1408,robot,robot,0,738.9803085001641,320.50213324581557,3047,706,281,772,353,66,72
1409,1,88,1408,robot,robot,0,734.7835385612443,317.25923525599484,3086,702,277,768,350,66,73
1410,2,88,1408,robot,robot,0,731.2408082146407,313.8628684995031,3019,699,275,764,346,65,71
1411,3,88,1408,robot,robot,0,728.7708613728129,310.9613055181696,2972,697,272,761,343,64,71
1412,4,88,1408,robot,robot,0,728.5068110373734,305.51763884037723,2863,696,266,760,337,64,71
1413,5,88,1408,robot,robot,0,730.1337086558761,303.2258972554539,2842,698,265,762,334,64,69
1414,6,88,1408,robot,robot,0,731.1682960893854,301.1836592178771,2864,699,262,763,332,64,70
1415,7,88,1408,robot,robot,0,731.6945606694561,299.0020920502092,2868,700,260,763,330,63,70
1416,8,88,1408,robot,robot,0,732.0391654465593,296.5278184480234,2732,701,259,763,327,62,68
1417,9,88,1408,robot,robot,0,732.2341062079282,294.93754674644725,2674,701,257,763,325,62,68
1418,10,88,1408,robot,robot,0,733.0611782477341,293.37953172205437,2648,703,256,763,323,60,67
1419,11,88,1408,robot,robot,0,733.5804416403786,292.32531545741324,2536,703,256,764,321,61,65
1420,12,88,1408,robot,robot,0,736.1180855237347,288.33503334641034,2549,706,252,766,317,60,65
1421,13,88,1408,robot,robot,0,737.6582577847852,286.89239258967285,2537,707,250,767,316,60,66
1422,14,88,1408,robot,robot,0,739.0164812525752,285.71611042439224,2427,709,249,768,314,59,65
1423,15,88,1408,robot,robot,0,740.5267710049424,284.2685337726524,2428,711,248,769,313,58,65
1408,0,88,1408,soccer_ball,small orange ball,0,790.237037037037,316.45185185185187,135,784,310,797,323,13,13
1409,1,88,1408,soccer_ball,small orange ball,0,790.3014705882352,315.6985294117647,136,784,310,797,323,13,13
1410,2,88,1408,soccer_ball,small orange ball,0,790.273381294964,314.9496402877698,139,784,309,797,322,13,13
1411,3,88,1408,soccer_ball,small orange ball,0,790.294964028777,313.89208633093523,139,784,308,797,321,13,13
1412,4,88,1408,soccer_ball,small orange ball,0,790.4468085106383,311.88652482269504,141,785,305,797,319,12,14
1413,5,88,1408,soccer_ball,small orange ball,0,790.6223776223776,310.7902097902098,143,785,304,797,318,12,14
1414,6,88,1408,soccer_ball,small orange ball,0,790.7407407407408,309.97037037037035,135,785,304,797,317,12,13
1415,7,88,1408,soccer_ball,small orange ball,0,790.9645390070922,309.8085106382979,141,785,304,798,317,13,13
1416,8,88,1408,soccer_ball,small orange ball,0,791.3985507246376,309.77536231884056,138,786,303,798,317,12,14
1417,9,88,1408,soccer_ball,small orange ball,0,791.4964539007092,309.9645390070922,141,786,303,798,317,12,14
1418,10,88,1408,soccer_ball,small orange ball,0,791.6884057971015,310.1014492753623,138,786,304,798,318,12,14
1419,11,88,1408,soccer_ball,small orange ball,0,792.3088235294117,309.9264705882353,136,787,303,799,317,12,14
1420,12,88,1408,soccer_ball,small orange ball,0,793.2686567164179,310.2686567164179,134,788,304,800,318,12,14
1421,13,88,1408,soccer_ball,small orange ball,0,793.979020979021,310.3706293706294,143,788,304,801,318,13,14
1422,14,88,1408,soccer_ball,small orange ball,0,794.66,310.6,150,789,304,802,318,13,14
1423,15,88,1408,soccer_ball,small orange ball,0,795.1409395973154,310.8523489932886,149,789,304,802,318,13,14
