frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
529,1,33,528,robot,robot,0,496.0863407948835,319.78209227957973,2189,467,294,524,347,57,53
529,1,33,528,robot,robot,1,554.8384879725086,279.7812142038946,873,537,256,576,296,39,40
530,2,33,528,robot,robot,0,496.96784278695844,319.22465386333187,2239,467,294,524,346,57,52
530,2,33,528,robot,robot,1,555.6447661469933,279.6436525612472,898,538,256,576,296,38,40
531,3,33,528,robot,robot,0,497.4573225516622,318.97124887690927,2226,468,294,525,346,57,52
531,3,33,528,robot,robot,1,556.3389830508474,279.8632768361582,885,538,257,577,296,39,39
532,4,33,528,robot,robot,0,498.7229669347632,317.51742627345845,2238,469,292,526,345,57,53
532,4,33,528,robot,robot,1,555.7636815920398,280.2512437810945,804,539,258,576,296,37,38
533,5,33,528,robot,robot,0,499.87047101449275,316.7278079710145,2208,470,291,527,343,57,52
533,5,33,528,robot,robot,1,554.7496991576414,279.7797833935018,831,538,257,575,296,37,39
534,6,33,528,robot,robot,0,500.85053216103654,316.4863489125405,2161,472,291,528,343,56,52
534,6,33,528,robot,robot,1,553.6658322903629,280.1151439299124,799,537,258,574,296,37,38
535,7,33,528,robot,robot,0,501.3223992502343,315.25773195876286,2134,473,290,528,341,55,51
535,7,33,528,robot,robot,1,553.1118881118881,279.82167832167835,858,536,257,573,296,37,39
536,8,33,528,robot,robot,0,502.87207637231506,313.28019093078757,2095,476,289,529,339,53,50
536,8,33,528,robot,robot,1,553.747392815759,279.50173812282736,863,537,256,574,296,37,40
537,9,33,528,robot,robot,0,503.98987463837994,312.1330761812922,2074,477,287,530,338,53,51
537,9,33,528,robot,robot,1,554.7118254879449,279.5476463834673,871,538,256,575,296,37,40
538,10,33,528,robot,robot,0,504.893059125964,311.99177377892033,1945,478,289,531,336,53,47
538,10,33,528,robot,robot,1,555.3991081382386,279.24414715719064,897,539,255,576,296,37,41
539,11,33,528,robot,robot,0,505.2789189189189,311.0972972972973,1850,478,289,531,335,53,46
539,11,33,528,robot,robot,1,556.3941769316909,279.10862262038074,893,540,255,577,297,37,42
540,12,33,528,robot,robot,0,506.3213675213675,310.0991452991453,1755,480,289,532,334,52,45
540,12,33,528,robot,robot,1,556.6035242290749,279.77973568281936,908,540,255,577,297,37,42
541,13,33,528,robot,robot,0,506.7156231714453,310.03920421299006,1709,481,289,532,333,51,44
541,13,33,528,robot,robot,1,556.21926910299,280.063122923588,903,539,255,577,297,38,42
542,14,33,528,robot,robot,0,506.9151702786378,310.2229102167183,1615,481,290,532,332,51,42
542,14,33,528,robot,robot,1,555.4337078651686,280.10224719101126,890,538,255,576,298,38,43
543,15,33,528,robot,robot,0,506.4870357393132,311.55150665732305,1427,481,292,532,332,51,40
543,15,33,528,robot,robot,1,553.6880841121496,281.75584112149534,856,536,258,574,298,38,40
