frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
1108,4,69,1104,robot,robot,0,438.4718634001485,398.2093541202673,6735,392,339,493,445,101,106
1109,5,69,1104,robot,robot,0,431.53472320045074,400.26975630370475,7099,385,341,487,449,102,108
1109,5,69,1104,robot,robot,1,686.6751735601838,392.70216094651414,10227,633,336,740,453,107,117
1110,6,69,1104,robot,robot,0,424.9240331491713,402.1185082872928,7240,378,342,481,452,103,110
1110,6,69,1104,robot,robot,1,692.7224013657057,394.24222306525036,10544,639,337,747,456,108,119
1111,7,69,1104,robot,robot,0,413.1635810632108,407.1016926738958,7562,369,347,472,458,103,111
1111,7,69,1104,robot,robot,1,701.6829700513911,400.1115541378699,11286,646,340,757,464,111,124
1112,8,69,1104,robot,robot,0,409.38801806588737,409.97529224229544,7528,369,349,467,461,98,112
1112,8,69,1104,robot,robot,1,704.7989121049904,403.4456052495251,11582,649,343,761,468,112,125
1113,9,69,1104,robot,robot,0,407.1259736771421,413.3589846897663,7446,369,351,464,465,95,114
1113,9,69,1104,robot,robot,1,707.3050145047658,407.56220472440947,12065,650,346,765,473,115,127
1114,10,69,1104,robot,robot,0,405.5934579439252,416.0202034084662,7276,369,353,460,468,91,115
1114,10,69,1104,robot,robot,1,709.348222786417,412.5675182481752,12604,651,349,768,480,117,131
1115,11,69,1104,robot,robot,0,402.8075482569865,423.4093921060213,6942,369,359,457,478,88,119
1115,11,69,1104,robot,robot,1,713.2104842227716,424.61698415006543,13754,652,358,774,496,122,138
1116,12,69,1104,robot,robot,0,401.7217910447761,426.74388059701494,6700,369,363,454,482,85,119
1116,12,69,1104,robot,robot,1,715.5989074769545,432.2701946056675,14645,653,363,779,506,126,143
1117,13,69,1104,robot,robot,0,400.760344562375,431.73373327180434,6501,369,367,453,487,84,120
1117,13,69,1104,robot,robot,1,717.6752254018032,439.6034888279106,15306,653,369,782,516,129,147
1118,14,69,1104,robot,robot,0,400.47755039706783,435.99969456322543,6548,369,370,452,493,83,123
1118,14,69,1104,robot,robot,1,719.3912825964605,447.8107060221374,15991,653,375,785,527,132,152
1119,15,69,1104,robot,robot,0,400.9265944645006,443.85559566787003,6648,369,376,453,500,84,124
1119,15,69,1104,robot,robot,1,722.6691144939965,470.0995390222985,18656,651,391,792,554,141,163
1104,0,69,1104,soccer_ball,small orange ball,0,622.0064239828694,476.4453961456103,467,612,463,633,490,21,27
1105,1,69,1104,soccer_ball,small orange ball,0,621.3211845102505,481.9772209567198,439,611,469,632,494,21,25
1106,2,69,1104,soccer_ball,small orange ball,0,620.2666666666667,489.2774193548387,465,610,476,631,502,21,26
1107,3,69,1104,soccer_ball,small orange ball,0,618.1074074074074,503.7388888888889,540,607,490,630,518,23,28
1108,4,69,1104,soccer_ball,small orange ball,0,616.6625874125874,511.8916083916084,572,605,498,629,527,24,29
1109,5,69,1104,soccer_ball,small orange ball,0,615.1945392491467,519.1023890784983,586,603,505,628,534,25,29
1110,6,69,1104,soccer_ball,small orange ball,0,613.5537974683544,527.373417721519,632,601,512,626,543,25,31
1111,7,69,1104,soccer_ball,small orange ball,0,609.4266862170088,544.5762463343109,682,597,529,623,560,26,31
1112,8,69,1104,soccer_ball,small orange ball,0,607.3757062146892,553.8093220338983,708,595,537,620,570,25,33
1113,9,69,1104,soccer_ball,small orange ball,0,605.0355191256831,563.4822404371585,732,592,547,619,580,27,33
1114,10,69,1104,soccer_ball,small orange ball,0,602.8524822695035,573.3702127659575,705,589,557,617,590,28,33
1115,11,69,1104,soccer_ball,small orange ball,0,597.8626716604244,595.2671660424469,801,584,578,612,612,28,34
1116,12,69,1104,soccer_ball,small orange ball,0,596.7558569667078,601.6424167694205,811,583,584,612,619,29,35
1117,13,69,1104,soccer_ball,small orange ball,0,596.1905882352942,608.5141176470588,850,582,592,612,626,30,34
1118,14,69,1104,soccer_ball,small orange ball,0,596.0311004784689,613.1734449760766,836,581,597,612,630,31,33
1119,15,69,1104,soccer_ball,small orange ball,0,598.1060948081264,621.706546275395,886,583,604,614,639,31,35
