frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
1057,1,66,1056,robot,robot,0,742.8273850377489,327.3764584763212,2914,715,293,773,360,58,67
1057,1,66,1056,robot,robot,1,646.9324607329843,337.8282722513089,1910,622,301,673,362,51,61
1058,2,66,1056,robot,robot,0,743.7842016806723,328.1472268907563,2975,715,295,774,361,59,66
1058,2,66,1056,robot,robot,1,647.4733907754688,337.4961986822098,1973,623,305,673,362,50,57
1059,3,66,1056,robot,robot,0,742.876453005646,327.70242444370643,3011,714,294,774,360,60,66
1059,3,66,1056,robot,robot,1,647.513770655984,337.4707060590886,1997,622,305,674,362,52,57
1060,4,66,1056,robot,robot,0,742.2081856268128,326.7019013857557,3103,713,292,773,360,60,68
1060,4,66,1056,robot,robot,1,646.7559055118111,337.1028543307087,2032,621,304,673,362,52,58
1061,5,66,1056,robot,robot,0,740.8328474246841,325.8166504697117,3087,713,291,772,359,59,68
1061,5,66,1056,robot,robot,1,646.2197265625,337.1533203125,2048,620,304,673,362,53,58
1062,6,66,1056,robot,robot,0,739.815394651011,326.04664057403784,3066,712,292,770,359,58,67
1062,6,66,1056,robot,robot,1,645.9995183044316,337.52504816955684,2076,620,304,672,363,52,59
1063,7,66,1056,robot,robot,0,738.6441754916792,326.37428139183055,3305,710,290,769,360,59,70
1063,7,66,1056,robot,robot,1,643.7841346153846,337.8639423076923,2080,618,304,670,363,52,59
1064,8,66,1056,robot,robot,0,737.6315474408859,326.3597725231966,3341,708,290,768,360,60,70
1064,8,66,1056,robot,robot,1,642.8953875416072,337.53447456015215,2103,617,302,669,363,52,61
1065,9,66,1056,robot,robot,0,736.5922272047833,326.62481315396116,3345,707,290,768,361,61,71
1065,9,66,1056,robot,robot,1,642.2551263710062,337.49976156413925,2097,616,302,669,363,53,61
1066,10,66,1056,robot,robot,0,735.3537906137184,326.2141997593261,3324,706,291,767,360,61,69
1066,10,66,1056,robot,robot,1,641.2947813822285,337.2576398683592,2127,615,301,668,363,53,62
1067,11,66,1056,robot,robot,0,731.9329542053277,326.04429811433704,3341,702,291,764,360,62,69
1067,11,66,1056,robot,robot,1,639.0365156181258,336.2424109106907,2273,613,299,666,363,53,64
1068,12,66,1056,robot,robot,0,729.8803625377643,326.45558912386707,3310,700,291,763,360,63,69
1068,12,66,1056,robot,robot,1,637.3978448275863,335.8060344827586,2320,611,298,665,363,54,65
1069,13,66,1056,robot,robot,0,727.7056952876554,327.23185891876267,3459,698,290,761,361,63,71
1069,13,66,1056,robot,robot,1,635.9212631578947,335.3141052631579,2375,609,297,663,364,54,67
1070,14,66,1056,robot,robot,0,724.887106017192,327.6017191977077,3490,695,291,758,362,63,71
1070,14,66,1056,robot,robot,1,634.11616370401,335.4956593633733,2419,608,297,661,364,53,67
1071,15,66,1056,robot,robot,0,719.0005670541536,327.28210944145167,3527,689,290,752,360,63,70
1071,15,66,1056,robot,robot,1,630.3079130791308,336.10045100451003,2439,604,296,657,365,53,69
1056,0,66,1056,soccer_ball,small orange ball,0,654.5111111111111,367.7925925925926,135,649,361,661,375,12,14
1057,1,66,1056,soccer_ball,small orange ball,0,653.5454545454545,368.2348484848485,132,648,362,660,375,12,13
1058,2,66,1056,soccer_ball,small orange ball,0,652.8913043478261,368.3768115942029,138,647,362,660,376,13,14
1059,3,66,1056,soccer_ball,small orange ball,0,650.8978102189781,368.9124087591241,137,646,362,657,377,11,15
1060,4,66,1056,soccer_ball,small orange ball,0,649.7730496453901,369.1914893617021,141,644,362,656,377,12,15
1061,5,66,1056,soccer_ball,small orange ball,0,648.986301369863,369.513698630137,146,643,363,656,377,13,14
1062,6,66,1056,soccer_ball,small orange ball,0,648.07299270073,369.94890510948903,137,642,364,655,377,13,13
1063,7,66,1056,soccer_ball,small orange ball,0,646.1621621621622,370.5878378378378,148,640,364,653,378,13,14
1064,8,66,1056,soccer_ball,small orange ball,0,645.0986842105264,370.49342105263156,152,639,364,652,378,13,14
1065,9,66,1056,soccer_ball,small orange ball,0,643.8915662650602,370.8975903614458,166,638,364,651,379,13,15
1066,10,66,1056,soccer_ball,small orange ball,0,643.0462427745665,370.9248554913295,173,637,364,650,379,13,15
1067,11,66,1056,soccer_ball,small orange ball,0,641.7888888888889,371.2388888888889,180,635,364,649,379,14,15
1068,12,66,1056,soccer_ball,small orange ball,0,640.9310344827586,371.11494252873564,174,635,364,648,379,13,15
1069,13,66,1056,soccer_ball,small orange ball,0,640.3081395348837,371.50581395348837,172,634,365,648,379,14,14
1070,14,66,1056,soccer_ball,small orange ball,0,639.7151162790698,371.65697674418607,172,633,365,647,379,14,14
1071,15,66,1056,soccer_ball,small orange ball,0,638.4318181818181,371.1761363636364,176,632,364,646,379,14,15
