frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
16,0,1,16,robot,robot,0,823.3034064665127,326.2681870669746,3464,792,295,857,363,65,68
16,0,1,16,robot,robot,1,563.5620437956204,293.0089213300892,1233,544,267,588,313,44,46
17,1,1,16,robot,robot,0,823.1816652649285,326.29941126997477,3567,792,296,858,363,66,67
17,1,1,16,robot,robot,1,562.5113464447807,292.96822995461423,1322,541,267,587,313,46,46
18,2,1,16,robot,robot,0,823.4596255937413,326.1221011455714,3579,792,296,858,362,66,66
18,2,1,16,robot,robot,1,562.0246268656716,293.3694029850746,1340,540,267,587,314,47,47
19,3,1,16,robot,robot,0,824.370648844333,326.025619604567,3591,792,296,859,362,67,66
19,3,1,16,robot,robot,1,561.3970802919708,293.4686131386861,1370,539,268,587,314,48,46
20,4,1,16,robot,robot,0,825.6722435545804,326.1996708721887,3646,794,296,861,362,67,66
20,4,1,16,robot,robot,1,560.7737752161383,293.571325648415,1388,538,268,587,314,49,46
21,5,1,16,robot,robot,0,828.9172131147541,326.56120218579235,3660,797,296,865,363,68,67
21,5,1,16,robot,robot,1,560.7247524752476,293.15247524752476,1515,536,268,587,315,51,47
22,6,1,16,robot,robot,0,831.1629488574538,326.5905875952122,3676,799,296,867,363,68,67
22,6,1,16,robot,robot,1,560.4152542372881,293.22555410691007,1534,535,269,587,315,52,46
23,7,1,16,robot,robot,0,831.9586731919521,326.4853181076672,3678,800,295,868,363,68,68
23,7,1,16,robot,robot,1,559.9722580645162,293.4612903225806,1550,534,269,587,315,53,46
24,8,1,16,robot,robot,0,831.6571888412017,326.9965128755365,3728,798,296,868,364,70,68
24,8,1,16,robot,robot,1,559.3052564914503,293.3229892336922,1579,534,268,587,315,53,47
25,9,1,16,robot,robot,0,829.0664177113897,327.36196319018404,3749,796,296,865,364,69,68
25,9,1,16,robot,robot,1,565.2543706293707,295.72027972027973,1144,549,271,587,315,38,44
25,9,1,16,robot,robot,2,542.2780082987551,288.18257261410787,482,530,268,552,304,22,36
26,10,1,16,robot,robot,0,827.843147751606,327.4563704496788,3736,796,296,863,364,67,68
26,10,1,16,robot,robot,1,565.9372623574144,297.16920152091257,1052,544,275,587,315,43,40
26,10,1,16,robot,robot,2,541.6365384615384,288.32307692307694,520,530,268,553,304,23,36
27,11,1,16,robot,robot,0,826.1943548387097,327.5239247311828,3720,794,296,861,364,67,68
27,11,1,16,robot,robot,1,566.7580803134182,297.1958863858962,1021,549,275,588,315,39,40
27,11,1,16,robot,robot,2,541.4033333333333,288.87833333333333,600,529,268,553,305,24,37
28,12,1,16,robot,robot,0,824.6423554835225,327.1839546191248,3702,793,296,860,364,67,68
28,12,1,16,robot,robot,1,567.3606889564336,296.8206686930091,987,550,273,588,314,38,41
28,12,1,16,robot,robot,2,541.5422647527911,289.9792663476874,627,529,269,554,306,25,37
29,13,1,16,robot,robot,0,820.1717089125102,327.07277187244483,3669,788,295,855,364,67,69
29,13,1,16,robot,robot,1,568.0852713178294,295.87887596899225,1032,550,273,589,313,39,40
29,13,1,16,robot,robot,2,541.0266875981162,290.3626373626374,637,528,269,553,307,25,38
30,14,1,16,robot,robot,0,818.1541778975741,327.1509433962264,3710,785,295,853,364,68,69
30,14,1,16,robot,robot,1,567.9003944773176,295.79092702169623,1014,550,273,588,313,38,40
30,14,1,16,robot,robot,2,540.5553822152887,290.7145085803432,641,528,269,553,307,25,38
31,15,1,16,robot,robot,0,815.4588779956428,327.57461873638346,3672,783,296,850,365,67,69
31,15,1,16,robot,robot,1,566.9107843137255,295.8333333333333,1020,549,273,588,313,39,40
31,15,1,16,robot,robot,2,539.7331240188383,290.86342229199374,637,527,269,552,307,25,38
