frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
656,0,41,656,robot,robot,0,872.0521288209607,606.6168122270742,14656,823,508,910,718,87,210
656,0,41,656,robot,robot,1,589.793671720501,295.1008569545155,1517,569,272,613,319,44,47
656,0,41,656,robot,robot,2,547.1584507042254,300.3579812206573,852,533,277,568,319,35,42
657,1,41,656,robot,robot,0,872.4065057423836,602.3866996767761,14541,823,508,911,720,88,212
657,1,41,656,robot,robot,1,592.7810355583281,295.7080474111042,1603,570,272,616,320,46,48
657,1,41,656,robot,robot,2,544.5738255033557,302.7505592841163,894,530,280,565,322,35,42
658,2,41,656,robot,robot,0,872.5271724137931,599.1801379310344,14500,824,504,911,718,87,214
658,2,41,656,robot,robot,1,594.0653798256538,295.80759651307596,1606,572,271,617,320,45,49
658,2,41,656,robot,robot,2,543.1787773933103,304.48442906574394,867,529,282,564,323,35,41
659,3,41,656,robot,robot,0,872.5846483942414,594.9020625692137,14448,824,500,911,709,87,209
659,3,41,656,robot,robot,1,595.1402100061766,296.24088943792464,1619,573,272,618,321,45,49
659,3,41,656,robot,robot,2,540.8457502623295,305.8667366211962,953,526,283,562,324,36,41
660,4,41,656,robot,robot,0,872.6776357601864,590.857072240661,14161,825,498,911,705,86,207
660,4,41,656,robot,robot,1,596.4817961165048,296.063713592233,1648,574,272,619,321,45,49
660,4,41,656,robot,robot,2,538.807329842932,307.4722513089005,955,524,284,560,326,36,42
661,5,41,656,robot,robot,0,873.3267780570752,583.639213366849,13526,826,492,911,694,85,202
661,5,41,656,robot,robot,1,597.7297626293366,295.8600121728545,1643,576,271,620,321,44,50
661,5,41,656,robot,robot,2,534.2995991983968,308.7935871743487,998,519,285,556,328,37,43
662,6,41,656,robot,robot,0,873.4885765819931,580.2912220051105,13306,827,490,911,689,84,199
662,6,41,656,robot,robot,1,598.7921212121212,295.7090909090909,1650,577,271,621,320,44,49
662,6,41,656,robot,robot,2,531.8776119402985,309.25174129353235,1005,516,287,553,329,37,42
663,7,41,656,robot,robot,0,873.1272291323243,577.0041210849693,13346,826,487,911,686,85,199
663,7,41,656,robot,robot,1,599.3606755126658,295.6357056694813,1658,577,271,622,320,45,49
663,7,41,656,robot,robot,2,529.4569732937686,309.9505440158259,1011,514,287,552,329,38,42
664,8,41,656,robot,robot,0,872.4539352364093,575.021759976396,13557,824,486,911,683,87,197
664,8,41,656,robot,robot,1,597.9963920625376,295.8003607937462,1663,576,271,620,320,44,49
664,8,41,656,robot,robot,2,526.5903257650543,311.6150049358342,1013,511,288,549,331,38,43
665,9,41,656,robot,robot,0,872.8150547241456,575.8613654977291,13431,823,487,911,686,88,199
665,9,41,656,robot,robot,1,593.2837758112095,297.3321533923304,1695,570,272,616,322,46,50
665,9,41,656,robot,robot,2,520.2139253279515,314.9525731584258,991,504,290,542,333,38,43
666,10,41,656,robot,robot,0,873.319483813218,579.167238549903,13406,824,489,911,690,87,201
666,10,41,656,robot,robot,1,590.4421608925426,298.57604227833235,1703,567,274,613,323,46,49
666,10,41,656,robot,robot,2,517.0596153846154,315.0548076923077,1040,501,290,540,334,39,44
667,11,41,656,robot,robot,0,873.6486445896223,583.2839228054366,13317,824,493,911,696,87,203
667,11,41,656,robot,robot,1,587.2298387096774,299.44988479262673,1736,564,275,610,324,46,49
667,11,41,656,robot,robot,2,514.5654648956357,315.7931688804554,1054,499,292,537,335,38,43
668,12,41,656,robot,robot,0,874.368436866221,589.4417486667168,13313,825,498,911,703,86,205
668,12,41,656,robot,robot,1,583.8543238537435,300.40917005223446,1723,561,277,607,325,46,48
668,12,41,656,robot,robot,2,513.1454880294659,315.6197053406998,1086,498,291,536,336,38,45
669,13,41,656,robot,robot,0,875.4805873760283,604.2067348350888,13007,826,511,910,720,84,209
669,13,41,656,robot,robot,1,574.9908519153802,302.92452830188677,1749,552,278,598,327,46,49
669,13,41,656,robot,robot,2,510.71178637200734,316.3692449355433,1086,495,292,534,336,39,44
670,14,41,656,robot,robot,0,876.1153756506876,611.7542537487375,12871,829,513,911,720,82,207
670,14,41,656,robot,robot,1,571.4794672586015,303.82630410654826,1802,548,279,595,329,47,50
670,14,41,656,robot,robot,2,510.89579524680073,316.3290676416819,1094,495,291,534,336,39,45
671,15,41,656,robot,robot,0,876.1793473966975,619.0667614758631,12657,830,505,911,720,81,215
671,15,41,656,robot,robot,1,567.0888888888888,304.35555555555555,1800,544,279,590,329,46,50
671,15,41,656,robot,robot,2,510.5250683682771,316.1950774840474,1097,495,292,534,336,39,44
