frame,local_frame,window_index,window_start_frame,object_type,text_prompt,sam3_track_id,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height
707,3,44,704,robot,robot,0,844.3623468984591,508.3138285262742,25310,759,301,910,624,151,323
707,3,44,704,robot,robot,1,556.8568164508758,307.16298552932216,2626,529,271,586,339,57,68
708,4,44,704,robot,robot,0,843.1149751596877,486.0680916795391,23953,759,300,911,591,152,291
708,4,44,704,robot,robot,1,558.7481671554252,306.28555718475076,2728,530,270,588,340,58,70
709,5,44,704,robot,robot,0,840.8306123342234,444.2411257495514,22847,751,337,911,539,160,202
709,5,44,704,robot,robot,1,562.4958318231244,304.85103298296485,2759,534,271,594,338,60,67
710,6,44,704,robot,robot,0,845.0975074682599,425.1653752800597,21424,764,317,911,514,147,197
710,6,44,704,robot,robot,1,564.107464839524,304.54670032455823,2773,535,272,596,337,61,65
711,7,44,704,robot,robot,0,848.6299773866876,407.8751351882804,20342,773,299,911,497,138,198
711,7,44,704,robot,robot,1,565.117170228445,303.3165070007369,2714,535,272,596,336,61,64
712,8,44,704,robot,robot,0,851.409117938553,393.7576808721507,20180,779,282,911,488,132,206
712,8,44,704,robot,robot,1,566.568233510235,302.51592115238816,2638,536,273,598,334,62,61
713,9,44,704,robot,robot,0,856.523326145269,369.735812338926,19013,788,206,911,468,123,262
713,9,44,704,robot,robot,1,571.7999282897096,301.67945500179275,2789,539,273,604,333,65,60
714,10,44,704,robot,robot,0,859.0793839502837,362.44712239935154,18505,791,252,911,468,120,216
714,10,44,704,robot,robot,1,573.5506623702113,299.39169351951307,2793,540,270,607,332,67,62
715,11,44,704,robot,robot,0,861.7068736141907,357.36025498891354,18040,794,245,911,470,117,225
715,11,44,704,robot,robot,1,575.1838951310862,297.1426966292135,2670,542,270,609,329,67,59
716,12,44,704,robot,robot,0,863.4683716965047,352.5091219096334,17595,798,243,912,469,114,226
716,12,44,704,robot,robot,1,575.4525993883792,295.1594036697248,2616,542,269,609,329,67,60
717,13,44,704,robot,robot,0,867.2675522962251,347.2257153161818,16636,805,238,911,468,106,230
717,13,44,704,robot,robot,1,577.9013215859031,291.9964757709251,2270,544,269,612,321,68,52
718,14,44,704,robot,robot,0,866.5119867732158,334.65403692477264,14516,808,237,911,428,103,191
718,14,44,704,robot,robot,1,578.3563704748472,291.4019746121298,2127,545,269,613,319,68,50
719,15,44,704,robot,robot,0,867.8441745130453,332.5705455329548,13913,811,236,911,423,100,187
719,15,44,704,robot,robot,1,579.201908588649,290.88448016072323,1991,548,269,614,317,66,48
704,0,44,704,soccer_ball,small orange ball,0,591.0125,316.45,80,587,312,597,322,10,10
705,1,44,704,soccer_ball,small orange ball,0,592.8452380952381,316.8690476190476,84,588,312,598,323,10,11
706,2,44,704,soccer_ball,small orange ball,0,594.0581395348837,316.9186046511628,86,590,312,599,323,9,11
707,3,44,704,soccer_ball,small orange ball,0,595.7654320987655,316.9259259259259,81,591,312,601,323,10,11
708,4,44,704,soccer_ball,small orange ball,0,596.7241379310345,317.0,87,592,312,602,323,10,11
709,5,44,704,soccer_ball,small orange ball,0,599.5729166666666,317.0833333333333,96,595,312,605,323,10,11
710,6,44,704,soccer_ball,small orange ball,0,600.8317757009346,317.5420560747664,107,596,312,607,324,11,12
711,7,44,704,soccer_ball,small orange ball,0,602.2523364485982,317.4392523364486,107,597,312,608,324,11,12
712,8,44,704,soccer_ball,small orange ball,0,603.625,317.6057692307692,104,599,312,609,324,10,12
713,9,44,704,soccer_ball,small orange ball,0,606.8513513513514,316.9054054054054,74,603,312,612,322,9,10
